video_id,title,channel_id,channel_title,published_at,time_delta,israel_regierung,palaestinenser_zivil,hamas,westliche_staaten,ideology_channel_mean,populism_channel_mean,ideology_group,populism_group,month
yZ9r9ddXRSQ,"Angriff auf Al-Schifa-Spital in Gaza: Tut Israel wirklich alles, um Zivilisten zu schonen?",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-15 16:50:00+00:00,1,1.0,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
ANg7GPLCVfE,«Israels Krieg ist im Einklang mit dem Völkerrecht»: Pierre Heumann über Netanjahus Gegenangriff,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-13 15:00:07+00:00,1,1.0,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
JPzI5m4t35I,Pierre Heumann: «US-Medien haben ganz klar Pro-Hamas-Journalisten eingesetzt»,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-09 14:00:11+00:00,1,0.5,-0.5,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
hcJ2hgLYZ04,"Israel: militärische Erfolge, ungelöste Probleme - Weltwoche Daily DE, 09.11.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-09 06:00:13+00:00,1,-0.5,-0.5,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
rW6zOtgLW3Y,Weltwoche-Korrespondent Heumann über die «Unzufriedenheit der Palästinenser mit der Hamas-Diktatur»,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-08 17:00:49+00:00,1,0.5,0.5,-1.0,,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
O6NFJZ4an6o,"Flüchtlingshilfe: Uno-Mitarbeiter jubeln über Hamas-Terror - Weltwoche Daily CH, 08.11.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-08 05:01:02+00:00,1,1.0,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
97mwAuDdaDk,Daily-Spezial mit Pierre Heumann: «Die Hamas haben sich im grössten Spital von Gaza einquartiert»,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-07 15:03:45+00:00,1,0.5,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
I-G-K8N2WZg,"«Hamas zwingt palästinensische Zivilisten, in ihren Häusern zu bleiben» – Daily-Spezial",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-06 16:53:34+00:00,0,0.5,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
zzr5kxb0TbM,"Lanz über Nahost: Genialität, Widersprüche, Heuchelei - Weltwoche Daily DE, 03.11.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-03 05:30:14+00:00,0,-0.5,0.5,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
yOM96WOb_-Y,«Die Kriegsverbrechen wurden von der Hamas begangen»: Korrespondent Heumann kontert Jeffrey Sachs,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-02 12:10:00+00:00,0,0.5,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
kpOJgfvxyxY,«Israel begeht Kriegsverbrechen»: US-Professor Jeffrey Sachs über die Nahost-Eskalation,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-01 17:00:41+00:00,0,-1.0,,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
myV8FNLu4jw,"Israels Labyrinth-Krieg: Über 8000 Tote, fast die Hälfte Kinder - Weltwoche Daily CH, 01.11.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-11-01 07:08:36+00:00,0,-0.9,,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-11
WnXr02OfFvo,Update aus Nahost: Netanjahu vergleicht Hamas mit Hitler-Deutschland,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-31 10:30:10+00:00,0,0.5,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
0rdwCZuWkos,"Katastrophe in Gaza: Jordaniens Königin geisselt scharf den Westen und Israel - Daily DE, 31.10.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-31 06:13:59+00:00,0,-1.0,0.5,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
KX-Q-dmxBkM,"Israel verschärft Bodenoffensive: Kann das gutgehen? - Weltwoche Daily CH, 31.10.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-31 05:30:05+00:00,0,-1.0,,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
hQKB28x8WIM,Krieg in Nahost: Pierre Heumann über die kontroverse Uno-Resolution und Israels Bodenoffensive,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-30 11:02:15+00:00,0,-0.5,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
oU-82XCVd68,"Uno: Schweiz stimmt mit Israel-Kritikern, statt Neutralität zu pflegen - Daily CH, 30.10.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-30 05:26:28+00:00,0,-0.5,-0.5,-1.0,0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
H7OhZTAQlRQ,Bombt sich Israel in den Untergang? – Die neue Ausgabe von Weltwoche Deutschland,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-28 09:07:09+00:00,0,-1.0,-0.5,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
JQ-7u5fhkMk,«Wir müssen Israel vor sich selber schützen»: US-Colonel MacGregor über Gefahr eines 3. Weltkriegs,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-27 10:00:59+00:00,0,-1.0,,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
f-Xezp6CKE0,"Ukraine-Waffen für Hamas-Terroristen - Weltwoche Daily CH, 25.10.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-25 03:55:13+00:00,0,0.0,0.5,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
5jNuACNAtO4,Israels gerechter Krieg gegen die Hamas – die neue Weltwoche Deutschland,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-21 07:30:00+00:00,0,1.0,-0.5,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
3kNBTzsbDEI,«Israel ist in einem Schockzustand»: Korrespondent Pierre Heumann über die Bestialität der Hamas,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-20 11:25:00+00:00,0,0.5,-0.5,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
2IzZ-2Omp8o,Daily Spezial: Israels Iron Dome und Iron Wall von Terroristen geknackt,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-19 09:00:01+00:00,0,-1.0,,-1.0,,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
PEVbqgi23po,"Putin und Hamas: Die wirre Welt des Roderich Kiesewetter - Weltwoche Daily DE, 19.10.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-19 05:03:53+00:00,0,1.0,1.0,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
OpC3u3H38TQ,"Schweizer Missverständnisse zur Killer-Brigade Hamas - Weltwoche Daily CH, 19.10.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-19 04:30:06+00:00,0,1.0,1.0,-1.0,,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
pdF3DKdrcsQ,"Daily Spezial: Prof. John J. Mearsheimer über Israel, Gaza und die Ukraine, die von den Amerikanern",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-18 09:04:50+00:00,0,-1.0,,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
DuZnXDSNGlQ,"Nahost: Militärisch wird sich der Konflikt nicht beheben lassen - Weltwoche Daily DE, 16.10.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-16 03:30:04+00:00,0,-0.5,,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
2SqCJ3mh1E4,"Israel und Hamas: Das Frankenstein-Problem der Araber - Weltwoche Daily CH, 11.10.2023",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-11 04:49:00+00:00,0,-0.5,,-1.0,-0.5,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
122KkcUzn2w,Terrorangriff auf Israel: Hamas-Verbrecher führen Geiseln wie Trophäen vor - Weltwoche Daily CH,UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-10-09 03:49:42+00:00,0,0.5,,-1.0,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-10
XuQ7kGbwY5k,"«Daily»-Spezial: Richterstaat vs. Demokratie – Schweiz, Deutschland und Israel",UCq-b0dwW97YRZWgSCikWQRA,DIE WELTWOCHE,2023-08-07 04:00:24+00:00,-2,-1.0,,,-1.0,7.771666666666667,7.461666666666667,Rechts,Hoch,2023-08
4NnRj0ArOL8,Krise in Nahost: Darum ist sie in 2 Wochen vorbei // BRIEFING,UCWFnsgnkOAc0D7OweruB3hA,Mario Lochner,2025-06-21 06:30:01+00:00,20,,,,-0.5,6.773529411764706,4.597222222222222,Rechts,Mittel,2025-06
9KG5v3jSABg,Energie-Experte: Katastrophe in Nahost schon da und DANN verdoppelt sich Ölpreis!,UCWFnsgnkOAc0D7OweruB3hA,Mario Lochner,2025-06-17 16:02:05+00:00,20,-1.0,,,-1.0,6.773529411764706,4.597222222222222,Rechts,Mittel,2025-06
0XIaHLb2mLo,"Aktien fallen, Öl steigt: So gehe ich mit Beben im Nahen Osten um // BRIEFING",UCWFnsgnkOAc0D7OweruB3hA,Mario Lochner,2025-06-14 06:30:00+00:00,20,-1.0,,,0.5,6.773529411764706,4.597222222222222,Rechts,Mittel,2025-06
nbLfC3rb1LM,"Krise in Nahost & Fed überrascht: Das musst Du jetzt über Aktien, Anleihen & Öl wissen + neue Aktie",UCWFnsgnkOAc0D7OweruB3hA,Mario Lochner,2023-10-10 12:46:05+00:00,0,0.5,,-1.0,1.0,6.773529411764706,4.597222222222222,Rechts,Mittel,2023-10
_P655wWft6g,"""Antideutsche sind keine Linken!"" Antifa Pro Israel vs Pro Palästina 17.1.26 Leipzig Connewitz",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2026-01-27 07:55:00+00:00,27,,,,,7.140625,6.621212121212121,Rechts,Mittel,2026-01
WspEsCfytMw,"""Deutschland weiss nicht was Kultur ist!"" Antifa Pro Israel vs Pro Palästina 17.1.26 Connewitz",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2026-01-25 07:55:01+00:00,27,-1.0,,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2026-01
xIcbZFcr-0k,"""Wie kannst du es wagen?!"" Antifa Pro Israel 17.1.26 Connewitz Linke gegen Linke",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2026-01-19 07:55:00+00:00,27,,,,,7.140625,6.621212121212121,Rechts,Mittel,2026-01
_T8k2v77qv0,Antifa schlägt Polizei! Festnahmen bei Antifa Palästina Demo Connewitz Leipzig 17.1.26,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2026-01-18 16:55:00+00:00,27,-1.0,0.5,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2026-01
mxv_4s5rrN0,"Jürgen Kasek, Julianne Nagel Antifa Pro Israel 17.1.26 Connewitz Linke gegen Linke",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2026-01-18 13:55:02+00:00,27,-0.5,,,,7.140625,6.621212121212121,Rechts,Mittel,2026-01
UUz2qx8Rxes,"""Julianne Nagel ist eine Rassistin!"" Antifa Pro Israel vs Pro Palästina 17.1.26 Leipzig Connewitz",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2026-01-18 10:55:00+00:00,27,-1.0,0.5,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2026-01
vVqLiY9M7CE,Israel Palästina Demo Migrantifa vs. Antifa Connewitz Leipzig 17.1.26,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2026-01-17 17:26:39+00:00,27,-1.0,1.0,-1.0,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2026-01
t0UA4yjGZZI,"""Das sind Linke, keine Palästina!"" Hamburg Großdemo ""Free Palestine"" 8.11.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-11-13 16:02:00+00:00,25,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-11
tQYVrO_5O2c,"Rangelei mit Kind auf dem Arm! Polizeimaßnahme Berlin ""United 4 Gaza"" 11.10.25 @BerlinBerlinTV",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-10-15 06:55:01+00:00,24,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-10
tXGkoaKD4rE,"""United 4 Gaza"" Berlin Parolen, Polizeimaßnahmen,... 11.10.25 @BerlinBerlinTV",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-10-13 16:09:01+00:00,24,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-10
HsqoUamh-0c,"""Versteh die AfD Wähler"" Düsseldorf Gaza Großdemo 27.9.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-10-11 07:37:03+00:00,24,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-10
lUJyl-aHmkc,"""Keine Ahnung"" Polizei Düsseldorf Gaza Großdemo 27.9.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-10-02 06:55:00+00:00,23,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-10
o4ysS0SRWLI,"""Zionismus wird fallen"" Birte Döpke Gaza Großdemo Düsseldorf 27.9.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-10-01 06:55:00+00:00,23,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-10
sGCdveD0zeI,"""Religion des Friedens?"" ""Ihr seid feige!"" Gaza Großdemo 27.9.25 Düsseldorf Teil 3",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-09-30 15:06:01+00:00,23,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-09
Sp5OTx16zqU,Pali Polizist? Veranstalter! Gaza Großdemo Düsseldorf 27.9.25 Teil 2,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-09-29 16:13:12+00:00,23,-1.0,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-09
BUPAZJxRsWI,"""Hass auf den Islam"", ""Zionismus"" Birte Döpke Düsseldorf 27.9.25 ""Free Palestine"" Gaza Großdemo",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-09-28 10:02:00+00:00,23,-1.0,,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-09
dZGQU8nlU6U,Palästina Motorraddemo und Antifa Beleidigungen Düsseldorf Gaza Großdemo 27.9.25 Teil 1,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-09-28 08:02:00+00:00,23,,1.0,,,7.140625,6.621212121212121,Rechts,Mittel,2025-09
H5orjg72h14,"Gaza Großdemo Düsseldorf ""Free Palestine"" & Gegendemo 27.9.25 , Pali",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-09-27 19:15:15+00:00,23,-1.0,1.0,-0.5,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-09
jZ1PAfu8YmE,"Sahra Wagenknecht Berlin BSW ""Stoppt den Völkermord in Gaza"" 13.9.25 stammt von @BerlinBerlinTV",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-09-13 15:25:00+00:00,23,-1.0,,-1.0,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-09
Jd6ShQKtvLY,"Dieter Hallervorden Berlin BSW ""Stoppt den Völkermord in Gaza"" Wagenknecht 13.9.25 @BerlinBerlinTV",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-09-13 14:25:00+00:00,23,-1.0,,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-09
QhcTNthUemQ,"Daniel Aminati Berlin BSW ""Stoppt den Völkermord in Gaza"" Wagenknecht 13.9.25 @BerlinBerlinTV",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-09-13 13:23:16+00:00,23,-1.0,,-1.0,-0.5,7.140625,6.621212121212121,Rechts,Mittel,2025-09
2yHOVp1G7_Q,"""Ich bin viel besser als Weichreite"" @MartinLejeune Berlin Neukölln Ferhat Sentürk Free Gaza 30.8.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-08-31 17:20:13+00:00,22,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-08
lxwxk6r5Oi8,"Ferhat Sentürk ""Free Gaza"" & Gegendemo Berlin Neukölln 30.8.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-08-30 17:35:54+00:00,22,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-08
O7vauzg3pDw,"""Burn down all Prisons!"" Palästina Demo Berlin 6.7.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-07-06 16:54:35+00:00,20,-0.5,0.0,-1.0,-0.5,7.140625,6.621212121212121,Rechts,Mittel,2025-07
2O4L-zWj0jI,"""Gefährdung der öffentlichen Sicherheit"" Polizei beendet Palästina Demo Berlin ""Nakbar Fest"" 15.5.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-05-16 14:49:24+00:00,19,,,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-05
b1-ROarbKPA,"""Ich stehe für Frieden!"" Berliner Ostermarsch Palästina Block Antifa 19.4.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-05-02 07:02:00+00:00,18,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-05
_yZBRFpkjRE,"""Correktiv? Geheimtreffen!"" Berliner Ostermarsch Palästina Block Antifa 19.4.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-04-30 07:02:00+00:00,18,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-04
vgO_bFmzsj4,BILD Reporter Iman Sefati Berliner Ostermarsch Palästina Block Antifa 19.4.25,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-04-28 07:02:01+00:00,18,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-04
bE_L6joN_oo,"""Kennst du seine Videos?!"" Berliner Ostermarsch Palästina Block Antifa 19.4.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-04-27 07:26:59+00:00,18,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-04
vI57-2_07ks,"""Sie gehören vor einen Richter!"" Karoline Preisler FDP Berlin Ostermarsch Palästina Block 19.4.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-04-22 07:02:37+00:00,18,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-04
3CmEmSuK44o,"""Geheimtreffen, Correktiv Recherche?!"" Berliner Ostermarsch Palästina Block Teil 2 Berlin 19.4.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-04-21 09:02:01+00:00,18,-1.0,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-04
3RNkGdLP6WE,"""Bist du NZI?"" Berliner Ostermarsch Palästina Block Teil 1 Berlin 19.4.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-04-20 12:33:56+00:00,18,-1.0,1.0,,,7.140625,6.621212121212121,Rechts,Mittel,2025-04
FMv8cZ8XQws,"Karoline Preisler FDP ""Sie gehören vor einen Richter"" Berlin Ostermarsch Palästina Block 19.4.25",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-04-20 09:32:00+00:00,18,,,,,7.140625,6.621212121212121,Rechts,Mittel,2025-04
R_pbQ84qaTI,Berliner Ostermarsch (BSW) + Palästina Block & Gegendemo 19.4.25 Berlin,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2025-04-19 14:50:23+00:00,18,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2025-04
rMItBYWeRgE,"Trump Meinung Palästina + Israel Demo, Berlin 6.11.24, US - Wahl",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-11-06 18:17:19+00:00,12,0.5,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-11
WZLEZ7jULhQ,Palästina Demo + Gegendemo Berlin 06.11.24,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-11-06 16:08:09+00:00,12,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-11
oqHAhqhLorM,Pro-Palästina Demo Berlin Zusammenfassung Teil 2 | 07.10.2024,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-10-17 15:07:00+00:00,12,-1.0,,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-10
ozaGheu5Cms,Pro-Palästina Demo Berlin Zusammenfassung Teil 1 | 07.10.2024,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-10-14 15:45:06+00:00,12,-1.0,,,,7.140625,6.621212121212121,Rechts,Mittel,2024-10
uevHqBm8yws,"Palästina Demo & Fuad Musa, Berlin Kreuzberg 7.10.24",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-10-13 17:19:18+00:00,12,,,,,7.140625,6.621212121212121,Rechts,Mittel,2024-10
oyQxs5c-KoQ,Pro Palästina Pressesprecher Polizei Berlin,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-10-07 19:26:28+00:00,12,,-1.0,,0.5,7.140625,6.621212121212121,Rechts,Mittel,2024-10
-vv-wf2i9oY,Pro Palästina Demo Berlin Südstern  07.10.24,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-10-07 19:11:10+00:00,12,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-10
r3vcoocEvFE,Beginn Räumung Palästina Demo Berlin Südstern 07.10.24,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-10-07 18:10:39+00:00,12,,,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-10
DmdKJLe9oME,Palästina Demo Berlin Südstern,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-10-07 16:28:29+00:00,12,-1.0,,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-10
8Ws3NuaIk-w,Palästina Demo Berlin Südstern 07.10.24,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-10-07 16:19:39+00:00,12,-1.0,0.5,-0.5,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-10
qFj7aZ3j7K4,„Freiheit für Palästina -Rassistischer Hetze entgegentreten“ Berlin Interbüro 24.07.24,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-07-25 17:28:00+00:00,9,,0.5,,,7.140625,6.621212121212121,Rechts,Mittel,2024-07
0GRVQl5B0Lg,"""Palästina Camp"" 🇵🇸 Zusammenfassung [Leipzig 14.6.24]",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-06-23 08:21:50+00:00,8,,,,,7.140625,6.621212121212121,Rechts,Mittel,2024-06
CcQzxE5fe9Y,Hamburg Moslem Demo mit Muslim über Israel und den Islam | 11.05.2024,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-05-14 10:45:49+00:00,7,-1.0,,0.5,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-05
R4grht8yEiw,"Ostermarsch Friedenspreis , Palästina Leipzig 30.04.24",UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-04-01 08:20:38+00:00,5,-1.0,1.0,,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2024-04
smJRY4pmvOE,„Free Palästina“  Demo Leipzig 24.02.24,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2024-02-24 13:42:22+00:00,4,-1.0,0.5,,,7.140625,6.621212121212121,Rechts,Mittel,2024-02
VZ-6Y4mwhUk,Free Palästina Demo Leipzig 11.11.23,UCyw8Tkb44AGA2eB8K9fRioQ,Weichreite TV,2023-11-11 16:07:45+00:00,1,-1.0,1.0,-1.0,-1.0,7.140625,6.621212121212121,Rechts,Mittel,2023-11
v1bqaQWKKlg,In Gaza ist das Netz schlecht? 👀🤦‍♂️😅#shortsfeed #satire #politik #shortvideos #lustig #humor,UC1RF0nztcvsH2Vjhh2xDt8g,Der Medienfuzzi,2024-12-06 11:01:15+00:00,13,,,,-1.0,7.352272727272728,7.622222222222222,Rechts,Hoch,2024-12
dMM9fqIsI8E,Shurjoka macht einen CSD in Gaza 🤡,UCBA2L-XIgGYVn_t_8B0VMMg,Tobias Huch,2026-01-10 15:01:02+00:00,27,1.0,-1.0,-0.5,1.0,4.8,4.459183673469388,Mitte,Mittel,2026-01
79JtAzvWKVU,Naz1s & Palästinenser missbrauchen Jesus,UCBA2L-XIgGYVn_t_8B0VMMg,Tobias Huch,2026-01-06 14:00:10+00:00,26,,-1.0,,,4.8,4.459183673469388,Mitte,Mittel,2026-01
Vsdpao689Wc,"Der ""Free Palestine""-Gratismut & Verbotene Hamas-Parolen",UCBA2L-XIgGYVn_t_8B0VMMg,Tobias Huch,2025-12-21 16:30:13+00:00,26,1.0,,-1.0,1.0,4.8,4.459183673469388,Mitte,Mittel,2025-12
JuCiyD7BYrc,Antisemitismus durch Halbwahrheiten: Lügen zu Israel enttarnt!,UCBA2L-XIgGYVn_t_8B0VMMg,Tobias Huch,2025-12-17 14:31:02+00:00,26,1.0,,-1.0,-0.5,4.8,4.459183673469388,Mitte,Mittel,2025-12
b7g-g74eiKk,Trump kopiert Hamas und schwurbelt Völkermord in Südafrika,UCBA2L-XIgGYVn_t_8B0VMMg,Tobias Huch,2025-11-10 16:02:32+00:00,25,1.0,,-0.5,-1.0,4.8,4.459183673469388,Mitte,Mittel,2025-11
chvb8Pwud18,Hamas-Anhänger demonstrieren gegen Caroline Preisler,UCBA2L-XIgGYVn_t_8B0VMMg,Tobias Huch,2025-11-10 12:33:06+00:00,25,,,-1.0,1.0,4.8,4.459183673469388,Mitte,Mittel,2025-11
FXwaumY8CEY,Greta Thunberg will wieder Krieg in Gaza - Sie ist stinksauer!,UCBA2L-XIgGYVn_t_8B0VMMg,Tobias Huch,2025-11-03 14:00:33+00:00,24,1.0,-1.0,-1.0,,4.8,4.459183673469388,Mitte,Mittel,2025-11
