title,confidence_score,politics_classification,video_id,channel_id,published_at,time_delta
Atom-Vertrag gebrochen: Iran droht Deutschland mit Bau von Atombombe?,0.7617157697677612,1,AAhGf7ec-WY,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-09-24 15:14:08+00:00,-1
Deutsches Volk stellt sich offen gegen Faeser!,0.8856561779975891,1,rCxNX9Y6Z9E,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-09-18 13:38:36+00:00,-1
Was passiert mit meinem schönen Deutschland?,0.5353413820266724,1,idCoOVj_0Qo,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-10-05 08:00:38+00:00,-1
Wird Sarah Wagenknecht die AfD Spalten? (Meine Meinung),0.94491845369339,1,HCD_EdjoQEQ,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-09-11 16:30:06+00:00,-1
EILMELDUNG: Heizungsgesetz wurde beschlossen!!,0.9565226435661316,1,-BLWiNr92-U,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-09-09 08:00:00+00:00,-1
Polen droht Ukraine: Wenn DAS PASSIERT verliert ihr gegen Russland!!,0.819645345211029,1,RLDctlpnQw8,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-09-21 15:30:07+00:00,-1
Friedrich Merz wird von CDU total blamiert!,0.9461195468902588,1,TF0BZLprkgg,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-09-29 12:00:25+00:00,-1
Wenn DAS PASSIERT gebe ich meinen deutschen Pass ab!,0.5774953961372375,1,nvkJV3L_wYo,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-09-20 13:00:47+00:00,-1
Zelensky beim Lügen erwischt!,0.7279754877090454,1,8oCnFNBbyKU,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-09-07 08:23:38+00:00,-1
Skandal! Berlin klärt 6-jährige über Straßenstrich auf!,0.5353413820266724,1,jx10KZ4SJqo,UCVSMxiK-0TSIOv1c3uRlZiQ,2023-10-01 09:30:20+00:00,-1
AfD-Parteitag gerät ins Stocken. JF vor Ort,0.9691348671913148,1,D8vC6tLESoY,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-07-30 09:10:41+00:00,-3
"Gegrillte Heuschrecken, merkwürdige Lieder und super ÖRR-Arbeit",0.0178530197590589,0,MqobFuVSW-U,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-08-04 16:04:11+00:00,-3
"Körperschmuck, Kriminalität und Cancel Culture",0.0701763033866882,0,yyDDypy8B1Y,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-07-28 14:43:25+00:00,-3
Zwischen Predigern und Demokratiefreunden,0.9009662866592408,1,jojgkonzGeo,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-08-12 12:27:55+00:00,-2
INSIDE FRANKFURT BAHNHOFSVIERTEL | Grüne Politik im Endstadium,0.9949690699577332,1,R0L6iCLlluc,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-09-04 09:20:46+00:00,-2
Steuererhöhung trotz Inflation im Anmarsch! 💸💥,0.9428497552871704,1,7SyfRaRoz6M,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-08-26 08:36:35+00:00,-2
Landtagswahlen: AfD-Doppelwumms gegen die Ampel?,0.9871168732643129,1,olwgjsfBGtQ,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-10-06 11:20:16+00:00,-1
LAMPEDUSA - Und täglich grüßen die Flüchtlingslügen (JF-TV Reportage),0.004093958530575,0,m0-IlsWtdqc,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-09-22 14:44:29+00:00,-1
LAMPEDUSA - Und täglich grüßen die Flüchtlingslügen,0.0251548830419778,0,OlT0Upssu54,UCXJBRgiZRZvfilIGQ4wN5CQ,2023-09-21 04:00:20+00:00,-1
Bericht zur aktuellen Lage an der Ukraine-Front,0.9805247783660888,1,Z6BW_6-sTcs,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-09 14:08:30+00:00,-3
Putin und Lukaschenko sprechen über die aktuelle militärpolitische Situation,0.973881721496582,1,8MGwOMkSbwc,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-23 17:55:16+00:00,-3
Putin kommentiert die Resultate des NATO-Gipfels,0.7459539771080017,1,rldHXNNAmm8,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-14 16:48:40+00:00,-3
Putin äußert sich zur Beendigung des Getreideabkommens,0.9372323155403136,1,0P7QVIBc_Ws,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-20 16:26:40+00:00,-3
Putin warnt Polen vor schwerwiegenden Konsequenzen,0.9210031032562256,1,3Mx3LMRFoJc,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-21 17:29:38+00:00,-3
"Neue Durchhalteparolen aus London: ""Den Russen gehen die Reserven aus""",0.7111425995826721,1,TOZBxT6eCPY,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-08 15:44:19+00:00,-3
Jetzt hat das Kiewer Regime nur noch ein paar Tage Zeit,0.8279672861099243,1,QxTZ4K6U9zI,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-07 17:52:35+00:00,-3
USA liefern Streumunition - Jetzt ist die Maske endgültig gefallen,0.5415906310081482,1,KW_zpw9ZMCI,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-07 14:22:17+00:00,-3
Neue IWF Prognose: Russland wächst - Deutschland stürzt weiter ab,0.8456558585166931,1,zlRh-pSCh14,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-26 14:37:09+00:00,-3
Lawrow legt im Interview alle Fakten auf den Tisch,0.7102264761924744,1,nKlXru0h2Wo,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-16 18:23:18+00:00,-3
Afrika vertritt dieselbe Meinung wie Russland zum Getreideabkommen,0.9007046222686768,1,tit6xPYe69Q,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-20 11:22:13+00:00,-3
Jetzt wirft das Kiewer Regime seine strategischen Reserven in die Schlacht,0.920575737953186,1,K67nYpUJl3s,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-28 14:14:55+00:00,-3
Westliche Siegesmeldungen der letzten Wochen auf der Karte entlarvt,0.8708171248435974,1,NyeIvL-u6K4,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-19 16:24:25+00:00,-3
Ukraine wird niemals in die NATO kommen,0.5229330658912659,1,VXUh5YTGAQI,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-13 14:17:10+00:00,-3
Aus und vorbei: Russland stoppt das Getreideabkommen,0.6522691249847412,1,agLMPCwWbms,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-17 15:45:21+00:00,-3
Putin über die neue Phase der ukrainischen Gegenoffensive,0.9383785724639891,1,W45tsW6lOUc,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-27 18:05:04+00:00,-3
Lawrow teilt wieder kräftig aus gegen die westlichen Eliten,0.9403257369995116,1,WuCDld2ygdA,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-22 19:03:22+00:00,-3
Lukaschenko widerlegt die westliche Propaganda,0.64813232421875,1,kDri-98sWM0,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-03 17:46:12+00:00,-3
Lawrow antwortet dem NATO-Generalsekretär Stoltenberg,0.9553399682044984,1,CvK5E7Mdx7w,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-15 12:39:02+00:00,-3
Der Brückenkopf der russischen Armee wird immer größer,0.5936092734336853,1,zNGBFoQmMQs,UCYA4px5qSUdfh6UgANFc9lQ,2023-07-26 18:19:58+00:00,-3
Ausgeträumt: Die Rückeroberung von Bachmut kann das Kiewer Regime nun vergessen,0.9256678819656372,1,Pybmw9XjdNI,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-14 14:22:30+00:00,-2
Lukaschenko zum Ukraine-Krieg: Die Russen werden euch zermahlen!,0.9558785557746888,1,ehfKPooubfU,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-19 15:54:40+00:00,-2
Putin über die neue Währung und die Erweiterung der BRICS,0.985922873020172,1,t-skgDIGmY0,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-24 15:07:42+00:00,-2
Lukaschenko über die Erweiterung der BRICS und die multipolare Welt,0.9856215715408324,1,X1H2AGAS_jY,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-26 18:42:50+00:00,-2
Putins Rede auf dem BRICS-Plus-Treffen (erweitertes Format),0.8904134035110474,1,qwvsucJ1X90,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-25 14:40:46+00:00,-2
Putin über die westlichen Neokolonialisten und Kriegstreiber und die multipolare Welt,0.9108035564422609,1,q1Zeij_UWmA,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-16 16:23:18+00:00,-2
Putins Rede beim BRICS-Treffen (komplett auf deutsch),0.8170139193534851,1,4c_eBct5I7I,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-23 19:23:15+00:00,-2
"Lawrow: Wir werden uns das gut überlegen, ob wir in Zukunft mit dem Westen arbeiten werden",0.9856353402137756,1,K0hEay-qwu0,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-06 14:10:03+00:00,-2
Eilmeldung: Putin äußert sich zum Tod von Prigoschin,0.9274290800094604,1,2tfa6lh6u4U,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-24 17:15:29+00:00,-2
Siegesgeheul im Westen: Ukrainische Armee erobert große Weltmetropole,0.8543993234634399,1,jLLdHPibG8c,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-28 17:22:08+00:00,-2
Lawrow hält einen Vortrag in der Moskauer Universität und beantwortet Fragen von Studenten,0.5836780667304993,1,mxEVBEnpM8E,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-05 18:44:54+00:00,-2
Lawrow über die aktuelle geopolitische Situation in der Welt,0.9970821738243104,1,alvTJgYgafc,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-06 17:27:28+00:00,-2
Neuer Durchbruch: Russen rücken auf Kupjansk vor,0.5770187377929688,1,1GJ0gY5DW2Y,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-10 16:23:17+00:00,-2
Die Russische Armee befindet sich jetzt in einer optimalen Ausgangslage. Eine Analyse,0.6041653752326965,1,hYKx7UJb_lg,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-09 18:10:12+00:00,-2
Lawrow spricht Klartext über die aggressive Politik des scheinheiligen Westens,0.998439073562622,1,IC3L4bESK6I,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-21 15:07:06+00:00,-2
Jetzt will Selenskyj auch die Ukraine-Flüchtlinge in Europa an die Front schicken,0.8708720803260803,1,urxrzA1n_UE,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-02 13:32:42+00:00,-2
"Lukaschenko antwortet auf die Forderung Polens und der Balten, Wagner aus Belarus abzuziehen",0.8575296401977539,1,3rT-DfMPQSU,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-31 15:49:00+00:00,-2
Russland und Afrika - gemeinsam gegen den Westen,0.6616223454475403,1,suEWE4jUD_A,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-30 18:59:50+00:00,-2
Der Westen stürzt immer tiefer in die Depression aufgrund der gescheiterten Gegenoffensive,0.4100473523139953,0,tUNt8utKFoY,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-20 14:56:07+00:00,-2
Jetzt kann die ukrainische Armee direkt bis nach Moskau durchmarschieren,0.4777978062629699,0,Wt-vh36yyUE,UCYA4px5qSUdfh6UgANFc9lQ,2023-08-29 15:00:07+00:00,-2
Lawrow entlarvt den scheinheiligen neokolonialen Westen,0.8283841609954834,1,Y8eo3l38VT4,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-09 16:21:19+00:00,-1
Die westliche Front gegen Russland bröckelt. Kiewer Regime in Panik,0.8420206308364868,1,zGUr86YD2hc,UCYA4px5qSUdfh6UgANFc9lQ,2023-10-02 18:27:46+00:00,-1
Interview von Lawrow zu den aktuellen Themen,0.8699356913566589,1,AN_opwh2m8E,UCYA4px5qSUdfh6UgANFc9lQ,2023-10-01 15:41:18+00:00,-1
"Lukaschenko schockiert die Polen mit neuem Feiertag. 17. September 1939, Einmarsch der Roten Armee",0.5192775726318359,1,9wujltQfeRw,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-18 12:52:53+00:00,-1
Mein Statement zur Situation im Bergkarabach,0.7515569925308228,1,LCd51bspwbE,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-20 14:55:02+00:00,-1
Lawrow nimmt den Westen komplett auseinander im UN-Sicherheitsrat,0.9193171858787536,1,RHeAIQVoH94,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-21 19:18:12+00:00,-1
Putin und Lukaschenko legen alle Fakten auf den Tisch,0.8974258899688721,1,HxqOAGeSuTg,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-15 15:39:56+00:00,-1
Putin über die AfD und den Vorfall mit Tino Chrupalla,0.7420363426208496,1,dYgW10ZdIR4,UCYA4px5qSUdfh6UgANFc9lQ,2023-10-06 13:32:51+00:00,-1
Putin nennt die Bedingungen für mögliche Verhandlungen mit Kiew,0.9378969073295592,1,qh0misb7WEs,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-14 17:17:33+00:00,-1
Ist die ukrainische Gegenoffensive jetzt gescheitert oder nicht?,0.5003662109375,1,YcqJiRerIIQ,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-07 16:28:06+00:00,-1
"Klatsche für den Westen: Russland hat sich durchgesetzt, gemeinsam mit dem Globalen Süden",0.9154316782951356,1,n94-h4uQxgQ,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-11 17:26:21+00:00,-1
Knallharte Rede von Lukaschenko am Tag der Einheit des Volkes von Belarus am 17. September 2023,0.9623913764953612,1,25j324DiUSM,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-19 19:09:12+00:00,-1
Lawrow spricht Klartext über den Westen und den Ukraine Konflikt,0.9729852080345154,1,CzTaL74U9mY,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-16 19:40:43+00:00,-1
Saftige Rede von Lawrow auf der UN-Generalversammlung,0.9675178527832032,1,ZL-BMFEogLs,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-27 15:01:25+00:00,-1
Auch an der Front sieht es schlecht aus für das Kiewer Regime,0.9332181215286256,1,zKIJrCDGN9M,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-28 18:02:27+00:00,-1
Die Luft wird immer dünner für das Kiewer Regime,0.904545247554779,1,MGsRzQr63cU,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-22 15:54:55+00:00,-1
Polen stoppt die Waffenlieferungen an das Kiewer Regime,0.6894101500511169,1,i3hJfUrwyCk,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-21 13:09:42+00:00,-1
Lawrow beantwortet dumme Journalistenfrage,0.473900705575943,0,i9V3Z-b4A9o,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-30 14:59:59+00:00,-1
Russland und Nordkorea - Allianz gegen den Westen,0.381521999835968,0,GMlQ_eh3WGA,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-13 19:01:49+00:00,-1
"Der ""große Durchbruch"" der ukrainischen Armee hat sich wieder einmal als Pustekuchen erwiesen",0.2378413677215576,0,upJRw9lTMNc,UCYA4px5qSUdfh6UgANFc9lQ,2023-09-10 18:38:08+00:00,-1
Bilanzen einfach erklärt (explainity® Erklärvideo),0.1994638890028,0,B1EeV7JtuSI,UCYUZr-O3UdDdm_mF4XA_TbA,2023-08-02 17:00:05+00:00,-3
False Balance einfach erklärt (explainity® Erklärvideo),0.0346351601183414,0,xebc5VkW3vs,UCYUZr-O3UdDdm_mF4XA_TbA,2023-09-06 18:15:05+00:00,-2
Das Selbstbestimmungsgesetz einfach erklärt (explainity® Erklärvideo),0.2695057988166809,0,2A90Ex6Prnk,UCYUZr-O3UdDdm_mF4XA_TbA,2023-10-04 17:00:03+00:00,-1
Die größten Probleme der Grünen,0.8644714951515198,1,be8UY7sg3wU,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-07-22 10:00:33+00:00,-3
Putsch in Niger! Die Rolle der USA und Russlands,0.9620363116264344,1,7X8LK-RgfFs,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-08-04 14:00:08+00:00,-3
Ukraine NATO-Mitglied? Das passiert dann!,0.8586000800132751,1,BTTvv0nJDeo,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-07-29 10:00:08+00:00,-3
Darum explodieren gerade die Mietpreise,0.0134801035746932,0,nJhuAWZVy_Q,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-07-15 10:00:38+00:00,-3
Wird Trump wieder Präsident?,0.9612438082695008,1,LduT5XIVt_U,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-08-19 10:00:14+00:00,-2
Kommt die Wehrpflicht jetzt wieder?,0.7816641926765442,1,OKB1Zjr2axk,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-08-09 15:00:16+00:00,-2
"Was wäre, wenn Hitler nicht an die Macht gekommen wäre?",0.693680465221405,1,f-YHZOjNHYM,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-09-02 10:00:27+00:00,-2
Das läuft in deutschen Gefängnissen schief!,0.1411629915237426,0,mDJFP58ock0,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-08-26 10:00:39+00:00,-2
Ist Deutschland zu trocken?,0.7977144718170166,1,qzNeTCZpoik,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-09-09 10:00:43+00:00,-1
Eskalation in Bergkarabach! Aserbaidschan vs. Armenien,0.8752515316009521,1,FiqS4rlKZFY,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-09-20 15:07:22+00:00,-1
Hunter Biden: Wie gefährlich ist er für Joe Biden?,0.8629879355430603,1,2o3yqD1gJgo,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-09-12 14:25:10+00:00,-1
Lachgas: So gefährlich ist es wirklich!,0.1957477629184723,0,TXFM5o_cdDQ,UCZHpIFMfoJJ_1QxNGLJTzyA,2023-09-30 10:00:22+00:00,-1
Präsident gönnt sich Entwicklungshilfe und baut Palast,0.982773780822754,1,d8E4hHSiqEU,UCZiX_brEG6VlfqGjOv78VAw,2023-07-31 13:39:18+00:00,-3
Grüne wollen Erdbeer- und Tomatenanbau verbieten,0.9329131841659546,1,sIGmaay6KZA,UCZiX_brEG6VlfqGjOv78VAw,2023-08-02 07:16:13+00:00,-3
"Patriot: Jemand, der sein Land liebt und loyal ist",0.7570766806602478,1,hfqolArsTvY,UCZiX_brEG6VlfqGjOv78VAw,2023-08-02 07:02:16+00:00,-3
Gehälter von Politiker steigen um mehr als 2000 Euro!,0.910306453704834,1,uWrzjZjGRpI,UCZiX_brEG6VlfqGjOv78VAw,2023-08-02 06:49:59+00:00,-3
RTV lädt zum zweiten Info-Abend‼️,0.5602526068687439,1,tEJVvPGHbOc,UCZiX_brEG6VlfqGjOv78VAw,2023-08-06 14:22:29+00:00,-3
Mehrheit der Österreicher hat Multikulti satt,0.7256486415863037,1,ge_RKkJ6xmM,UCZiX_brEG6VlfqGjOv78VAw,2023-07-19 14:12:48+00:00,-3
MFG übt scharfe Kritik an Van der Bellen,0.5068355202674866,1,pLBlWQ7vgAw,UCZiX_brEG6VlfqGjOv78VAw,2023-07-31 06:41:37+00:00,-3
"Johannes Rauch: ""Wie viel Radikalität trauen wir uns zu?""",0.7511008381843567,1,ve6_XiI_XX0,UCZiX_brEG6VlfqGjOv78VAw,2023-08-06 10:29:06+00:00,-3
Erste Corona-Strafe in Niederösterreich zurückbezahlt,0.5367985963821411,1,nSvEsPeyXTc,UCZiX_brEG6VlfqGjOv78VAw,2023-07-21 07:28:57+00:00,-3
"Netzwerktreffen der Menschheitsfamilie, Report24 und RTV war ein voller Erfolg!",0.5161076784133911,1,Z_tVBgPysGQ,UCZiX_brEG6VlfqGjOv78VAw,2023-07-17 13:28:22+00:00,-3
Grüne wollen Rammstein-Konzerte in Wien verbieten,0.9083743095397948,1,HwfPCgN9cPM,UCZiX_brEG6VlfqGjOv78VAw,2023-07-25 09:14:37+00:00,-3
Ampel-Regierung will gegen Regierungskritiker vorgehen,0.9205936193466188,1,v3o4dkp7P5o,UCZiX_brEG6VlfqGjOv78VAw,2023-07-21 07:29:50+00:00,-3
260.000 Euro Steuergeld für „queere Themen”,0.6635599732398987,1,0fa0h3OifGQ,UCZiX_brEG6VlfqGjOv78VAw,2023-07-13 14:40:28+00:00,-3
Österreich: Höchste Inflationsrate in Westeuropa,0.5971381068229675,1,ixz7PoJOtp0,UCZiX_brEG6VlfqGjOv78VAw,2023-07-21 11:58:37+00:00,-3
EU: Vom Friedensprojekt zum Kriegstreiber?,0.9308678507804872,1,kSNLyQHBAU4,UCZiX_brEG6VlfqGjOv78VAw,2023-07-31 06:55:06+00:00,-3
Deutschland: Das Weltsozialamt ist überlastet,0.9801102876663208,1,lIHZjD7Jw0U,UCZiX_brEG6VlfqGjOv78VAw,2023-08-03 11:37:47+00:00,-3
Knapp 8 Jahre FPÖ: Wels hat sich verändert,0.9490177631378174,1,HegdEYhCz5E,UCZiX_brEG6VlfqGjOv78VAw,2023-08-02 06:47:57+00:00,-3
Massive Steuergeldverschwendung: FPÖ steigt bei Parlaments-TV aus,0.9852145910263062,1,ph0CeBCAuKM,UCZiX_brEG6VlfqGjOv78VAw,2023-07-12 14:12:25+00:00,-3
Lauterbach: Europas Süden drohe die Zerstörung,0.8171225786209106,1,3eEtdYv_5YY,UCZiX_brEG6VlfqGjOv78VAw,2023-07-14 19:55:15+00:00,-3
Patriotendemo: So dreist lügen die Systemmedien,0.908170998096466,1,OpvlQgxsZsQ,UCZiX_brEG6VlfqGjOv78VAw,2023-07-31 13:42:19+00:00,-3
Umstrittenes EU-Zensurgesetz tritt in Kraft,0.8811866044998169,1,Qdi2hJ0PhMA,UCZiX_brEG6VlfqGjOv78VAw,2023-08-25 13:55:07+00:00,-2
Kritik an Klimaticket-Tattoo: Rufe nach Gewesslers Rücktritt,0.5779718160629272,1,cu-KcqwGAyM,UCZiX_brEG6VlfqGjOv78VAw,2023-08-22 07:05:55+00:00,-2
"FPÖ bei 30 Prozent, Kickl hängt Konkurrenz klar ab!",0.9575862288475036,1,YMmj7iMr3Iw,UCZiX_brEG6VlfqGjOv78VAw,2023-09-01 14:23:24+00:00,-2
Talk mit Maria Hubmer-Mogg zum RTV Infoabend,0.6446726322174072,1,oaAXQmLBFDQ,UCZiX_brEG6VlfqGjOv78VAw,2023-08-09 19:00:10+00:00,-2
Shitstorm gegen Von der Leyens neues Zensurgesetz,0.8980087637901306,1,7iWeHcmHxx0,UCZiX_brEG6VlfqGjOv78VAw,2023-09-01 14:32:10+00:00,-2
Bauern-Aktionstag: Regierung lässt Landwirtschaft sterben!,0.9252468943595886,1,116lXT0W6KE,UCZiX_brEG6VlfqGjOv78VAw,2023-08-31 06:37:01+00:00,-2
"""ORF verkommt zum Propaganda-Organ der Mächtigen""",0.8655653595924377,1,Amr0jqHUbPE,UCZiX_brEG6VlfqGjOv78VAw,2023-09-01 07:22:52+00:00,-2
Klimawandel-Bekämpfung führt zur Massenverelendung,0.5510905981063843,1,jkeLXIRZET0,UCZiX_brEG6VlfqGjOv78VAw,2023-08-31 06:40:44+00:00,-2
Anstieg der CO2-Steuer steht erneut bevor,0.824037492275238,1,dMerTX8NcGk,UCZiX_brEG6VlfqGjOv78VAw,2023-08-22 07:19:23+00:00,-2
Wo führt unser Weg hin? Der RTV Infoabend vom 23. Juni 2023,0.6592954993247986,1,fOxSyNzhADM,UCZiX_brEG6VlfqGjOv78VAw,2023-08-10 10:57:53+00:00,-2
Klagen gegen Ursula von der Leyen,0.965962827205658,1,TqoTUDLxJ5w,UCZiX_brEG6VlfqGjOv78VAw,2023-08-22 07:15:16+00:00,-2
Corona Politik: 30% mehr stationäre Behandlungen bei Jugendlichen wegen schwerer Depressionen,0.961982250213623,1,2Fymv0enDqg,UCZiX_brEG6VlfqGjOv78VAw,2023-09-05 06:18:25+00:00,-2
Zahlt Deutschland für Indiens Mondmission?,0.9092443585395812,1,KCXlvqlspbk,UCZiX_brEG6VlfqGjOv78VAw,2023-09-05 06:29:37+00:00,-2
Pfizer und Moderna vor australischem Senat - Kommt die Wahrheit jetzt ans Licht?,0.9695196151733398,1,j2D5G3wOWpY,UCZiX_brEG6VlfqGjOv78VAw,2023-08-25 09:39:45+00:00,-2
Migrationskrise: Asylanträge in EU um 28 % gestiegen!,0.6004226207733154,1,t9sD1ZjDuaM,UCZiX_brEG6VlfqGjOv78VAw,2023-09-05 14:34:27+00:00,-2
"Walter Kammerhofer: ""Wir müssen weiterhin Druck machen""‼️‼️",0.9554336667060852,1,A-UivgqwLa8,UCZiX_brEG6VlfqGjOv78VAw,2023-08-21 09:01:06+00:00,-2
Totale Überwachung: Londons Bürger wehren sich!,0.6966938972473145,1,06eB32rFqOM,UCZiX_brEG6VlfqGjOv78VAw,2023-09-01 07:23:55+00:00,-2
Ricarda Langs Worte haben Gewicht,0.5394684672355652,1,WfNDjAHtnT0,UCZiX_brEG6VlfqGjOv78VAw,2023-08-25 09:30:56+00:00,-2
"Info-Direkt Podiumsdiskussion zum oberösterreichischen ""Aktionsplan gegen Extremismus""",0.6460136771202087,1,qf8KYkhWIyU,UCZiX_brEG6VlfqGjOv78VAw,2023-09-02 17:00:09+00:00,-2
"Bauern-Aktionstag: Auf Bauern, wehrt Euch!",0.9869920611381532,1,JcrtCo-US1c,UCZiX_brEG6VlfqGjOv78VAw,2023-08-25 10:35:26+00:00,-2
Großbritannien hinterfragt UNO-Flüchtlingskonvention,0.792725145816803,1,rZRyGqyWlu4,UCZiX_brEG6VlfqGjOv78VAw,2023-09-28 11:15:45+00:00,-1
FPÖ startet Offensive gegen den grassierenden Linksextremismus,0.8894808292388916,1,tnsqyP3S-Gc,UCZiX_brEG6VlfqGjOv78VAw,2023-09-26 13:05:43+00:00,-1
Migrationskrise: Europa am Rande des Abgrundes,0.8705422282218933,1,oQNEVp64T8k,UCZiX_brEG6VlfqGjOv78VAw,2023-10-03 15:03:04+00:00,-1
Van der Bellen schickt 260 Millionen Euro für´s “Klima” ins Ausland,0.9674102663993835,1,trMava1k8SA,UCZiX_brEG6VlfqGjOv78VAw,2023-10-06 08:07:50+00:00,-1
Umfrage: FPÖ weiterhin auf Platz eins,0.9846346974372864,1,cPFHyt6oh7A,UCZiX_brEG6VlfqGjOv78VAw,2023-09-26 12:55:08+00:00,-1
"Oberst Reisner: ""Europa befindet sich seit zwei Jahren im Krieg!""",0.9776925444602966,1,B7kbqzAfL10,UCZiX_brEG6VlfqGjOv78VAw,2023-10-04 11:34:52+00:00,-1
"Deutschland, was ist aus dir geworden?",0.561455249786377,1,R9S4vywcX6g,UCZiX_brEG6VlfqGjOv78VAw,2023-10-06 14:05:50+00:00,-1
RTV Talk Kompakt: Union Souveränität - Eine Gewerkschaft für alle?,0.9822877049446106,1,oJ2xR0h-CEI,UCZiX_brEG6VlfqGjOv78VAw,2023-09-29 19:50:45+00:00,-1
Demo gegen den WHO-Pandemievertrag in Wien 🌎,0.9629876613616944,1,cD75WRih66E,UCZiX_brEG6VlfqGjOv78VAw,2023-09-29 06:08:02+00:00,-1
Alice Weidel übt scharfe Kritik am Verfassungsschutz,0.5042723417282104,1,sz-fOFBf_Pc,UCZiX_brEG6VlfqGjOv78VAw,2023-09-20 13:05:41+00:00,-1
Tanken bald noch teurer: Russland kündigt Ausfuhr-Stopp von Treibstoffen an,0.5234203338623047,1,SyvcmKTLY0A,UCZiX_brEG6VlfqGjOv78VAw,2023-09-26 12:57:06+00:00,-1
