,video_id,video_type,ideology_score,populism_score
3132,-4PFl3sIRpE,Standard,-1.0,0.0
3133,mtj4G0CCH1s,Standard,-1.0,0.0
3134,7ywmNUf3gi8,Standard,-1.0,0.0
3135,JU28tGzYnvA,Standard,6.5,7.5
3136,O133PAS3-BI,Standard,5.0,0.0
3137,HtbjDkZiync,Standard,9.0,8.0
3138,9XVLg_O2rlY,Standard,-1.0,0.0
3139,cqF3GXpGzQE,Reaction,9.0,9.0
3140,agLMPCwWbms,Standard,8.5,7.5
3141,jDQt25YAyn4,Standard,8.0,10.0
3142,uoUhDYq7wJ4,Standard,7.5,5.5
3143,1UOPHozMPmA,Standard,6.5,6.0
3144,qSNjSuHSLlY,Standard,5.0,0.0
3145,fdNWG8kSoCM,Standard,5.0,0.0
3146,MY5N8OOf-WU,Standard,-1.0,0.0
3147,ZzNxr2J0O-E,Standard,-1.0,0.0
3148,haiBdRKdnmY,Standard,-1.0,0.0
3149,Ei1FzMv7K6Q,Standard,6.5,7.0
3150,z17sb7zMCaA,Standard,-1.0,8.0
3151,haxbwqr7Ago,Standard,3.0,6.0
3152,V9aBcBMO_vQ,Standard,5.0,0.0
3153,NgVplxFvecs,Reaction,-1.0,6.0
3154,HL3-wmip8fk,Standard,8.0,8.0
3155,9UDQai9UBbI,Standard,9.0,9.0
3156,z6__4QMe7xw,Standard,-1.0,0.0
3157,05LdFsGEgSM,Standard,5.0,0.0
3158,IWWZnosLzBo,Standard,5.0,0.0
3159,Pcd67z8nq7A,Standard,4.0,9.0
3160,AC_X40pcawk,Standard,5.0,0.0
3161,ePGs3uBZzYg,Standard,2.0,8.0
3162,EKpSrqbIY5M,Reaction,8.5,7.5
3163,NksUzVrZ850,Reaction,-1.0,0.0
3164,zF8E3OZoQGU,Reaction,-1.0,0.0
3165,idCoOVj_0Qo,Standard,9.0,8.5
3166,lBtd9ELdkh4,Standard,5.0,0.0
3167,btqrirCERk4,Standard,-1.0,0.0
3168,tAw0qGAzbCk,Standard,6.0,0.0
3169,5jiUKuzwEbI,Standard,8.0,7.5
3170,OfuJeJMUpPY,Standard,-1.0,0.0
3171,UpFNNHwnkkQ,Reaction,-1.0,0.0
3172,vhfsF6Bo3VM,Standard,8.5,9.0
3173,ioQWR3oS_2A,Standard,-1.0,0.0
3174,_aifuW9AJMk,Standard,5.0,0.0
3175,QEprDhGo7nQ,Standard,-1.0,0.0
3176,DauOounDQj0,Standard,5.0,0.0
3177,8bus0WSuc-k,Standard,3.5,6.0
3178,5-wyjCiadwk,Standard,5.0,0.0
3179,WOD5gJTB1Eo,Standard,5.0,0.0
3180,OpvlQgxsZsQ,Reaction,9.0,9.0
3181,Zu91UHfDTbw,Standard,7.5,0.0
3182,7UoH2znFAMI,Standard,5.0,0.0
3183,CNkXbYXebiI,Standard,7.5,2.5
3184,v135YaKAQyI,Standard,7.5,8.0
3185,-u4a7i83eSw,Standard,1.5,7.5
3186,JFfvVy-N36o,Standard,8.5,8.0
3187,Jg1zv1-NyNo,Standard,7.5,9.0
3188,lNCxykJZSnc,Standard,6.5,7.5
3189,drI-jnspvCs,Reaction,3.5,0.0
3190,WQcT5eLV4GY,Standard,5.0,0.0
3191,QqKjxJZvlYc,Standard,5.0,0.0
3192,tD7UZCILydg,Standard,-1.0,0.0
3193,vSdMKkXdnYA,Standard,-1.0,0.0
3194,-RydwaP4r0g,Standard,5.0,0.0
3195,rvO2q357nvg,Standard,-1.0,0.0
3196,30MSdwipAX8,Standard,8.5,8.0
3197,8GipOJ5ygPk,Standard,5.0,0.0
3198,xJGhGFAGSk0,Standard,5.0,0.0
3199,nWYhUBQRjh4,Reaction,-1.0,0.0
3200,cufOzQi5HI8,Standard,7.5,8.0
3201,_mEMUcnGyB8,Standard,-1.0,0.0
3202,MtGpg8T4SU0,Standard,5.0,0.0
3203,L01ph85gXqU,Standard,9.0,8.5
3204,HixDbtB2LZ8,Standard,5.0,0.0
3205,qhzinlUOUiA,Standard,-1.0,0.0
3206,oNxD3O6fy9c,Standard,6.5,6.0
3207,JCIFD45cbIY,Reaction,7.0,6.0
3208,0bQceK5uGzI,Standard,5.0,0.0
3209,xlDqSHqAUgI,Reaction,-1.0,2.0
3210,J05j_tqbnS4,Standard,8.5,8.5
3211,dMerTX8NcGk,Standard,7.5,6.5
3212,s7Sdy9qn5cA,Standard,-1.0,0.0
3213,MAt7mSJdIAI,Standard,-1.0,0.0
3214,Tv7gy0WTd7w,Standard,3.5,2.0
3215,7bSiFWXeu5k,Standard,6.5,6.0
3216,VlJrwQGTimE,Standard,5.0,0.0
3217,aKN4nP51fA4,Standard,-1.0,0.0
3218,M9-uiGn-y_k,Reaction,7.0,8.0
3219,Y9wGgMBFaEA,Standard,5.0,0.0
3220,U4RI9MBnaVM,Standard,-1.0,0.0
3221,59-dIAzq0YQ,Standard,9.0,9.0
3222,nCK8ZIQlETY,Standard,5.0,0.0
3223,CM5xUTH1_hg,Standard,-1.0,0.0
3224,tpbQYPNSXys,Standard,3.5,1.0
3225,p_zjQVdnkHo,Reaction,4.0,7.5
3226,4_WE7qYCMD0,Standard,-1.0,0.0
3227,tjoSrfrzieM,Standard,-1.0,0.0
3228,Xx-eMeDB7C0,Standard,-1.0,0.0
3229,IZP_sBgwItc,Standard,3.5,0.0
3230,LjBapFrMe1g,Standard,8.5,8.0
3231,-JWVJw5F41M,Standard,7.0,10.0
3232,oxz_84ZII8U,Standard,-1.0,0.0
3233,Rod4eigQ7Bc,Standard,5.0,8.0
3234,y6CrNN5beqU,Standard,7.0,9.0
3235,l_s-nEVHugk,Standard,5.0,0.0
3236,b4rDxccIGzg,Standard,5.0,0.0
3237,Vq_GvYj1lks,Standard,5.0,0.0
3238,jPCc1fOvIWg,Standard,8.5,8.5
3239,ie65QZ7Gps0,Standard,9.0,7.0
3240,-poSjLqE7NQ,Standard,5.0,0.0
3241,blURNAhHkm0,Standard,5.0,6.0
3242,bVHHaptwavs,Standard,5.0,0.0
3243,mTs8JdOuamc,Standard,5.0,0.0
3244,6BdRPQxiFdE,Standard,7.5,7.0
3245,-xybirQM3oc,Standard,5.0,0.0
3246,AwZQ_Eb8gHo,Standard,5.0,8.0
3247,q03KDhizVnY,Standard,5.0,0.0
3248,T8EAgpNC0D4,Standard,5.0,0.0
3249,xqm16SABCrE,Standard,5.0,0.0
3250,snsaPLsoegg,Standard,5.0,0.0
3251,SoJWWBAuyIw,Standard,-1.0,0.0
3252,r3dUIqaHib0,Standard,5.0,0.0
3253,XAgznYWtg20,Standard,-1.0,0.0
3254,wR9wR1a2Z7Y,Standard,-1.0,0.0
3255,PQeSUZXAEbk,Standard,5.0,0.0
3256,wP2xakpiA_I,Standard,7.5,7.0
3257,dVyCX6UqUPM,Reaction,9.0,8.5
3258,Lrv0sD6GChs,Standard,5.0,0.0
3259,OHNO8b-dias,Standard,9.0,9.0
3260,cThAYD1w4Fs,Standard,-1.0,0.0
3261,LCd51bspwbE,Standard,8.5,7.0
3262,NyJZ-UbCHqA,Standard,-1.0,0.0
3263,9UG1e7JZeH0,Standard,9.0,9.5
3264,aXxshsaM12I,Standard,7.0,9.0
3265,udAV74a8U9U,Standard,-1.0,0.0
3266,PRtVKZFoz4o,Standard,5.0,0.0
3267,Wqm1uBFYg-g,Standard,-1.0,0.0
3268,429sh60pB7o,Standard,5.0,0.0
3269,ROjGMHUdWLU,Standard,5.0,0.0
3270,4-LVN_B8Ov8,Standard,-1.0,0.0
3271,J_Oeg7617EI,Standard,8.5,7.5
3272,jlV97V-UxGQ,Standard,8.0,8.5
3273,ljkNPGOERWc,Standard,5.0,0.0
3274,nsSB4kw9_P4,Standard,5.0,0.0
3275,liCIxb4quVM,Standard,5.0,0.0
3276,myDafb4GFqQ,Reaction,-1.0,8.0
3277,jD9nGXRz_vo,Standard,6.0,0.0
3278,tah3Ne3wxHc,Standard,5.0,0.0
3279,drJALGbb-U8,Standard,-1.0,0.0
3280,eP9F3g9ryxE,Reaction,8.0,8.0
3281,4s7fUIgbSrY,Standard,5.0,0.0
3282,UnhZntS_ewA,Standard,-1.0,0.0
3283,MGsRzQr63cU,Standard,8.5,7.5
3284,uqNpRUhd9Y0,Standard,5.0,0.0
3285,0JULuA5v51c,Standard,8.0,6.0
3286,wcHr0vf48DI,Standard,5.0,0.0
3287,CifPhn0LlU8,Reaction,6.5,7.0
3288,FYQelorzQI4,Reaction,7.5,7.5
3289,B0x0eiGUSt4,Standard,5.0,0.0
3290,BoLE7FoDDS0,Standard,8.5,7.5
3291,LiacD26KdO4,Standard,7.0,6.0
3292,8pRbU12xTPM,Standard,7.0,4.0
3293,e-mgvmL-_rg,Standard,5.0,0.0
3294,rNTctUXrk0c,Standard,3.0,0.0
3295,qzNeTCZpoik,Standard,4.0,0.0
3296,cFfV3y_zRuA,Standard,1.5,8.0
3297,hPorQHuXwH8,Standard,9.0,8.5
3298,0jhVXlgFCiM,Standard,-1.0,0.0
3299,YvgjtRjG_Fg,Reaction,1.5,0.0
3300,1rNdzn9SBPs,Standard,7.5,7.0
3301,FxjA8ShEGE0,Standard,-1.0,0.0
3302,8_E92NHTidk,Standard,5.0,0.0
3303,gQkAUaGZ8iA,Standard,5.0,0.0
3304,QdtPShQgeEE,Standard,-1.0,0.0
3305,pTiz5FiQ9UI,Standard,5.0,0.0
3306,o21hdYjJ79c,Standard,3.0,2.0
3307,JAe0Ap2WTns,Standard,-1.0,0.0
3308,mCMV17IU-BQ,Standard,5.0,0.0
3309,oUTz3-T9Ofw,Standard,5.0,0.0
3310,de45kIKK3rk,Standard,8.5,9.0
3311,amNo6D4tIDc,Standard,-1.0,0.0
3312,QdeSvv2HwRY,Standard,5.0,0.0
3313,ka68Riyqt3g,Standard,4.0,0.0
3314,KAjljmu4mUc,Standard,8.5,8.0
3315,h5IG9iMxB6Q,Reaction,-1.0,0.0
3316,tDp90upFDWI,Standard,5.0,0.0
3317,TZL0aECQuhs,Standard,5.0,0.0
3318,OJtJFB-aZa0,Standard,-1.0,0.0
3319,-W051xmBVsI,Standard,3.5,0.0
3320,r9TTlfDOuiA,Standard,5.0,0.0
3321,wLnrDzt8GvI,Standard,5.0,0.0
3322,sMmSpm978f0,Standard,5.0,0.0
3323,wRhTttVSpdM,Standard,7.0,7.0
3324,PZ5cxuvsRdE,Reaction,-1.0,7.0
3325,W-EXfXAF6wQ,Standard,-1.0,0.0
3326,0xXq37RR8ps,Standard,5.0,0.0
3327,MM3B9Obrj3w,Standard,-1.0,0.0
3328,EUVXRHbeJMc,Standard,5.0,0.0
3329,Zc-Ygz5FH_I,Standard,-1.0,0.0
3330,WyiY1ThXRP0,Reaction,-1.0,6.0
3331,yeIEybBlDUE,Standard,-1.0,0.0
3332,Qdi2hJ0PhMA,Standard,8.0,8.0
3333,UBvfq_EK8MM,Standard,6.5,6.5
3334,qRPL76vvocw,Standard,6.5,0.0
3335,0gLaEhP5LCc,Standard,5.0,0.0
3336,iELMYZaVXjg,Standard,5.0,0.0
3337,_6J2-shT7OA,Reaction,-1.0,0.0
3338,uuveodcojeI,Standard,6.5,6.5
3339,VtzdN6ROh9I,Standard,6.5,2.0
3340,p2GU_0lTSRI,Standard,-1.0,0.0
3341,pVmoBviQu0k,Standard,5.0,6.0
3342,aMskNekYv64,Standard,5.0,0.0
3343,cgxMq50JhQA,Standard,8.5,7.5
3344,fjDpnlxMB_M,Standard,8.0,7.5
3345,uMgXQqrrqyc,Standard,7.5,6.5
3346,Oic1H6ZTQWY,Reaction,6.5,8.0
3347,AJBlkFzw5FQ,Standard,8.5,8.5
3348,u9LRPYX3Gtk,Reaction,8.0,8.0
3349,iS22xAOuj5Y,Standard,8.0,10.0
3350,C6ghhnQuy30,Standard,6.5,6.5
3351,j-vlACJqAYY,Standard,-1.0,0.0
3352,_OtNSU5tI7k,Standard,7.5,6.5
3353,NsQaVhuNap0,Standard,5.0,0.0
3354,cqV0LbalkQU,Standard,5.0,0.0
3355,wbwnbWaGfFk,Standard,5.0,2.0
3356,CITyIgApgqU,Standard,6.5,0.0
3357,Qx-9JGsKPYA,Standard,5.0,0.0
3358,U5MpK3pGoZo,Standard,-1.0,0.0
3359,mhXWRIgggZ8,Standard,3.5,1.0
3360,EB4VA_ci4xc,Standard,-1.0,0.0
3361,C4WwYte5FZw,Standard,2.5,0.0
3362,NmvXu_QcKAE,Standard,5.0,0.0
3363,MhE2DuydEC0,Standard,-1.0,0.0
3364,3DgjAzeyfbw,Standard,5.0,0.0
3365,vq_evHN9yJQ,Standard,-1.0,0.0
3366,K-F9NXCDSSA,Standard,5.0,0.0
3367,fKQ5GqWFjus,Standard,8.5,8.0
3368,5V91CDFkcI8,Standard,3.5,0.0
3369,J_RlGF1bsIA,Standard,-1.0,0.0
3370,7rB5VuVqMSc,Standard,-1.0,0.0
3371,x61SFC8iBZM,Reaction,-1.0,8.0
3372,h5AJFNXP1uQ,Standard,-1.0,0.0
3373,Srkh-e_cO8c,Standard,5.0,0.0
3374,Bo0O1K1snJk,Standard,-1.0,0.0
3375,Fecx7CJgjyY,Standard,5.0,0.0
3376,Fkh9yC_opc0,Reaction,-1.0,0.0
3377,ch_78XUXA7I,Standard,5.0,0.0
3378,MiPkE4iPfGI,Standard,5.0,0.0
3379,7SyfRaRoz6M,Standard,6.0,6.0
3380,w3RSQDkQWA4,Reaction,8.5,8.0
3381,mirX8NcpHkQ,Standard,8.5,7.5
3382,QwtH_AAINgs,Reaction,4.0,0.0
3383,E5Og5EQg4V4,Standard,-1.0,0.0
3384,iOeI1QXLdJ0,Standard,5.0,0.0
3385,-KcDsT-sX7s,Standard,3.5,0.0
3386,I5jutgyEGFg,Standard,8.5,7.5
3387,jzse8Fk-CeI,Standard,5.0,0.0
3388,A8hVJalHoHA,Standard,3.5,7.0
3389,1-912TY_rqw,Standard,-1.0,0.0
3390,qNzowimDvKA,Standard,5.0,0.0
3391,t-Tg28Pm1jA,Standard,-1.0,0.0
3392,ZLtxqMqCOus,Standard,-1.0,0.0
3393,n1_ivFGqUX0,Standard,-1.0,0.0
3394,1-a1WgFK44M,Standard,7.0,6.0
3395,cZ_Li2KeT-k,Standard,2.0,8.0
3396,OCXh_PNciQI,Standard,7.5,6.0
3397,pzQVgERKFJA,Standard,5.0,0.0
3398,eDLHIxEntW4,Standard,-1.0,0.0
3399,f4MME2pQfFA,Standard,-1.0,0.0
3400,yj-SrY5BgJ0,Reaction,-1.0,0.0
3401,Wt-vh36yyUE,Standard,8.5,7.0
3402,HAODb-dDWR8,Standard,6.5,6.5
3403,AjyMi1mkhYU,Standard,7.5,7.5
3404,9uwGX0BXA-o,Standard,-1.0,0.0
3405,HQqT_41RbQ4,Standard,-1.0,0.0
3406,MLaKmFxyW_E,Standard,3.5,0.0
3407,C8TorCpbwgo,Standard,-1.0,8.0
3408,zuWee_tPYTU,Reaction,-1.0,0.0
3409,zOi2Yy6jGZs,Standard,6.5,6.5
3410,kZMF3f4NTF8,Standard,-1.0,0.0
3411,kTV0OzR2RYw,Standard,4.0,6.0
3412,eZ3HK5UBEHo,Reaction,7.5,7.5
3413,x7QzoWhC7hU,Standard,8.5,8.0
3414,TvAbZulM9ks,Reaction,8.0,8.0
3415,0C09kg_Lne0,Standard,7.0,0.0
3416,obzMDrqC0mw,Standard,5.0,0.0
3417,eRzs7_TV1qk,Standard,9.0,7.5
3418,EJNpjRr5FJ4,Standard,-1.0,6.5
3419,LvFDjunE6mg,Standard,7.0,7.5
3420,EQ_SjcanahM,Standard,-1.0,0.0
3421,LmjltLt-Z08,Standard,8.0,8.0
3422,A1Blo3m_G80,Standard,5.0,0.0
3423,fywdsAscHeU,Standard,5.0,0.0
3424,Ew9ZTJiFMqQ,Standard,5.0,0.0
3425,Lh_wJOiJ0dk,Reaction,7.0,8.0
3426,Rt8WrzUj1A8,Standard,1.5,4.0
3427,7LLm4SnepG8,Standard,9.0,9.0
3428,mFC7uHpfI5U,Standard,7.5,5.5
3429,bFoNubme63M,Standard,5.0,0.0
3430,atQ4sx7aXNM,Reaction,-1.0,0.0
3431,gyhjbA-Xk7Y,Standard,8.5,7.0
3432,f8Nu89d4sms,Standard,6.0,0.0
3433,22-b77YdWI8,Standard,-1.0,0.0
3434,XTXZl2CG9aI,Standard,-1.0,0.0
3435,9tuaAD5RTPc,Standard,-1.0,0.0
3436,d9Glb8UH4ZQ,Standard,7.0,7.0
3437,BOnDXqGKceA,Standard,7.5,7.5
3438,MLLv2e-un08,Standard,4.0,7.0
3439,wS_wW-aMuFI,Standard,9.0,10.0
3440,NhG8g3d1_HU,Standard,5.0,0.0
3441,o8vt7ecOyiU,Standard,3.5,0.0
3442,wg7p7Ssuikk,Standard,5.0,0.0
3443,QWcuPyUZFgk,Standard,3.5,0.0
3444,3PsLmqFirjM,Reaction,5.0,0.0
3445,kQVR2cxXbvY,Standard,5.0,0.0
3446,W2kxyyfp9tc,Reaction,-1.0,0.0
3447,c6Kwt2nhKOE,Standard,-1.0,0.0
3448,dG-C6Vb1_6w,Standard,8.0,7.0
3449,-WXNE25f-U0,Standard,5.0,0.0
3450,TerNM2Gu194,Standard,5.0,0.0
3451,T28-9xaDxNs,Standard,6.0,0.0
3452,w0eAGZRN6H8,Reaction,-1.0,0.0
3453,OC3a5UYIvug,Standard,-1.0,0.0
3454,W0ygfpfg4Z8,Standard,-1.0,6.0
3455,x3i1xQXLJ8M,Standard,5.0,0.0
3456,N9dxNQ6NmZA,Reaction,-1.0,0.0
3457,iJV0ndrrAlY,Standard,5.0,0.0
3458,17RCCYOvMVA,Standard,-1.0,0.0
3459,UFpVJDb4f0A,Standard,9.0,10.0
3460,_XmE1li118s,Standard,8.0,7.0
3461,fvdG5L2o_Q8,Standard,-1.0,0.0
3462,41siFvKVMGo,Standard,6.5,8.0
3463,1sxjUTzZS1o,Standard,-1.0,0.0
3464,kPDFb0JmMlA,Standard,5.0,0.0
3465,sRktBWhVfr4,Standard,-1.0,0.0
3466,vnP0sGkqKGA,Standard,5.0,0.0
3467,tPXDKJ8xaFY,Standard,8.0,7.0
3468,b6uEF5IpZ-U,Standard,8.5,8.0
3469,VVbtT04fk1o,Standard,-1.0,0.0
3470,dq9C4hek_9s,Standard,-1.0,0.0
3471,oLPm93ivDzE,Standard,5.0,0.0
3472,FjgfZH_0FcI,Standard,5.0,0.0
3473,nJhuAWZVy_Q,Standard,3.0,0.0
3474,NsdscsdRwn8,Reaction,-1.0,0.0
3475,Ulp6IFNbF5Q,Standard,5.0,0.0
3476,qVzORl0knAU,Standard,6.5,0.0
3477,98zPSP92ob0,Standard,-1.0,0.0
3478,07oAxE9KuWA,Standard,5.0,0.0
3479,1-yKiqFSqtE,Standard,-1.0,0.0
3480,kA9lkt8UNqY,Standard,-1.0,0.0
3481,1COhGRTSkdo,Standard,5.0,0.0
3482,A331ERbxGSI,Standard,-1.0,0.0
3483,PfQgoOw5HJo,Standard,3.0,0.0
3484,n6csIe6f8Bc,Standard,5.0,0.0
3485,3QWbyAAePgk,Standard,5.0,6.0
3486,xGBDjOoEnqQ,Standard,9.0,8.0
3487,LqJflmZNpkk,Standard,5.0,0.0
3488,gsLMx9gFyjM,Standard,-1.0,0.0
3489,NfIhbvk_L3A,Standard,-1.0,0.0
3490,tnsqyP3S-Gc,Standard,8.5,9.5
3491,5kmeYM9BhvU,Standard,3.5,0.0
3492,V8CbUNJmi3U,Standard,-1.0,0.0
3493,100Ob-T3Z5Y,Standard,3.5,0.0
3494,g6xsp2nkQ3c,Standard,6.5,6.0
3495,2y5iEnsFphg,Reaction,5.0,0.0
3496,iQVuCWD1GIg,Reaction,8.5,8.0
3497,Wrp9X9ydyGQ,Standard,5.0,0.0
3498,YShqieZashQ,Standard,9.0,9.0
3499,0T3LqhC3QxQ,Standard,-1.0,0.0
3500,ATY37QPo7U0,Reaction,1.5,0.0
3501,a2-H8XdKLOI,Standard,-1.0,0.0
3502,QSS_mvkd2HM,Standard,5.0,0.0
3503,3gu4Iqn3hzw,Standard,-1.0,0.0
3504,w_xKYzup7pY,Standard,8.0,1.0
3505,LDVI3alaxY4,Standard,-1.0,0.0
3506,8MGwOMkSbwc,Standard,9.0,8.0
3507,mve_qR0rMo4,Standard,5.0,0.0
3508,ZmJr30nuAuI,Standard,5.0,0.0
3509,p7-Cj4r6L0Y,Standard,7.0,8.5
3510,hFb2eKJAvhA,Standard,5.0,0.0
3511,Ou6Cf8Sveuc,Reaction,3.5,7.0
3512,_Zmj6vuK5_c,Standard,5.0,0.0
3513,JGB0jiTx_1M,Standard,8.5,8.0
3514,m0-IlsWtdqc,Standard,8.0,8.0
3515,nKlXru0h2Wo,Standard,9.0,9.0
3516,7X8LK-RgfFs,Standard,5.0,0.0
3517,0Xl550ncFpE,Standard,5.0,0.0
3518,otLspOQzyRY,Standard,5.0,0.0
3519,mfMQTY8V-UU,Standard,5.0,0.0
3520,AenCzCYK0A4,Standard,8.5,6.5
3521,Q0NkasFiXzQ,Standard,5.0,0.0
3522,JsUrQqkozQo,Standard,5.0,0.0
3523,IC3L4bESK6I,Standard,7.5,9.0
3524,TEZkOunCYJE,Reaction,8.0,7.0
3525,CS1J5YHYpBs,Standard,1.5,7.5
3526,ZIMQXqGTaXs,Standard,-1.0,0.0
3527,w9Y9EXhe-cc,Standard,-1.0,0.0
3528,95QZdcZBPZc,Standard,8.5,0.0
3529,lDfPpn3u3og,Standard,5.0,0.0
3530,evI7v50fxko,Standard,3.0,0.0
3531,5SFnSUQLK68,Standard,5.0,0.0
3532,wyQwf7T1Y9Y,Reaction,9.0,9.0
3533,tUNt8utKFoY,Reaction,8.5,8.0
3534,uvsmBMNhs08,Standard,7.0,8.0
3535,cdzB5DKYEgo,Reaction,-1.0,0.0
3536,QZ7N_vmWjTU,Standard,-1.0,0.0
3537,gtmuJtEkzX0,Reaction,-1.0,0.0
3538,lnqbOPdz4xw,Standard,5.0,0.0
3539,5egaroxoYvw,Standard,5.0,0.0
3540,HOPkvegg_8U,Standard,-1.0,0.0
3541,F4mTiXo8GGk,Standard,5.0,0.0
3542,Q_Ybymm6wt8,Standard,4.0,6.0
3543,lTfF8vjC684,Standard,-1.0,0.0
3544,1ikAzSZwoQY,Standard,9.0,9.0
3545,hzXYHbJ8aWE,Standard,7.0,0.0
3546,lqoEK4QI-NU,Standard,5.0,0.0
3547,7MoGJ3WDPyQ,Standard,5.0,0.0
3548,1wyeGA-ggQI,Standard,-1.0,2.0
3549,Zw0ihmWGX4U,Standard,-1.0,0.0
3550,JY0D8TNUmB8,Standard,5.0,0.0
3551,dEDdOA2QIis,Standard,-1.0,0.0
3552,XjU4E7spzd8,Standard,-1.0,0.0
3553,T_jtyHiJ1q0,Standard,6.5,6.0
3554,O8WvkKAKDsc,Reaction,7.5,8.0
3555,62Epak5ukT8,Standard,-1.0,0.0
3556,BX5rm3EX75A,Standard,8.5,8.5
3557,3Y1xWCCS3GA,Standard,-1.0,0.0
3558,S_tG93V6c54,Standard,6.5,0.0
3559,LaFEOZszcn0,Standard,5.0,0.0
3560,U6Sa-L3q5C8,Standard,-1.0,0.0
3561,hJ-wHS4eNUk,Reaction,-1.0,0.0
3562,3Rhsky8Id8E,Standard,5.0,0.0
3563,GHXfUTNAwVw,Reaction,7.5,7.5
3564,aS4_NS0CrCY,Standard,-1.0,0.0
3565,fTuiIwjXQJU,Standard,-1.0,0.0
3566,d87b2qdTU5w,Standard,8.5,9.0
3567,_SWFqSL8k5g,Standard,8.5,8.0
3568,GZ1GiyV_1JI,Standard,7.0,8.0
3569,Xcp0kju5oQI,Standard,5.0,0.0
3570,cX9hYZOcqd4,Standard,8.0,8.0
3571,o2_n-eMILsA,Standard,5.0,0.0
3572,9qSBCsn5uLU,Standard,-1.0,0.0
3573,zIgSS_XAHUQ,Standard,1.5,0.0
3574,BPu-olt5g_s,Standard,-1.0,0.0
3575,netI6lwbPF4,Standard,5.0,0.0
3576,BOgjx7f0IhA,Standard,3.5,0.0
3577,IfNIxsueXDs,Standard,6.0,6.0
3578,hGVAs_AVQNw,Standard,1.5,6.5
3579,PVVVqeyNIdk,Standard,8.0,8.0
3580,tP2wTSICFek,Standard,5.0,0.0
3581,DhaZsgaZuLk,Reaction,-1.0,0.0
3582,a7zd7yt8HVg,Reaction,-1.0,0.0
3583,IJRNe8CqF7Y,Standard,9.0,8.0
3584,LM9Vf9LTEac,Standard,7.0,7.0
3585,TpRrsdxEN4E,Standard,8.0,8.0
3586,wditD88mIck,Standard,9.0,9.0
3587,GAc7ltDXKGQ,Standard,-1.0,0.0
3588,j70tc0CQads,Standard,5.0,0.0
3589,CJok9TxRPrg,Standard,8.0,7.0
3590,Pj38UZiNuyI,Standard,5.0,0.0
3591,gntgW3RrEsg,Standard,7.5,9.0
3592,madtPUvP3_g,Standard,7.5,8.0
3593,GX8hdaDBbZM,Standard,5.0,0.0
3594,m95uaFlNK5c,Standard,6.5,0.0
3595,DStbEmZywfI,Standard,-1.0,0.0
3596,f32HCTWyPMM,Standard,6.5,7.5
3597,lXrRcNp7GG8,Standard,-1.0,0.0
3598,tMQEp1y7mmE,Reaction,9.0,9.0
3599,7d-5mIdXevk,Reaction,8.5,9.0
3600,3zfkIxhwblQ,Standard,-1.0,0.0
3601,JGcNl8xdJPY,Standard,5.0,0.0
3602,fDVEJoenS0Y,Standard,-1.0,0.0
3603,sP97tXeEqSQ,Standard,5.0,0.0
3604,QwFt2-PzuP4,Standard,-1.0,0.0
3605,WdBcZyNbIRQ,Standard,-1.0,0.0
3606,fodHuZNb5Tg,Standard,-1.0,0.0
3607,z43iZCyC0vA,Standard,8.5,8.5
3608,dWYgcWgSsnA,Reaction,5.0,4.0
3609,3AA9rmYoHmo,Standard,6.5,6.0
3610,HtsAMl59cYs,Standard,5.0,0.0
3611,sIiULSgJ_i4,Standard,1.5,0.0
3612,QF339Bh3uDs,Standard,2.0,0.0
3613,5_rq1peQ4ME,Standard,-1.0,0.0
3614,LnDHBVM1H_k,Standard,5.0,0.0
3615,vvLWo777q1I,Standard,5.0,0.0
3616,Dpqbykbe3VE,Standard,5.0,0.0
3617,hlRq5U3Ga90,Reaction,-1.0,0.0
3618,axjA9Og3UaU,Standard,6.5,7.5
3619,XDil40hWMpQ,Standard,-1.0,0.0
3620,cHw54HWgpeA,Standard,5.0,0.0
3621,fjWpNIY9hnI,Standard,-1.0,0.0
3622,38gBzeJ52j4,Standard,5.0,0.0
3623,JXdZSxHUsOI,Standard,5.0,0.0
3624,qZnDF_PnIs8,Reaction,8.5,7.5
3625,Lv-vTvrEQc0,Standard,4.0,0.0
3626,Cu3_rydeNq0,Standard,3.5,0.0
3627,sefvI9XiYUU,Standard,3.5,0.0
3628,aacknllCSag,Reaction,-1.0,0.0
3629,W8gpRe2ipUM,Standard,-1.0,0.0
3630,efuU8YX5Ze4,Standard,5.0,0.0
3631,xudHMA99H0o,Standard,5.0,0.0
3632,CJ9fadeXCko,Standard,7.0,6.0
3633,DWaBW5v215o,Standard,5.0,0.0
3634,bB3XRvS0lwU,Standard,9.0,8.0
3635,fEDqj8Y1QTA,Standard,7.0,8.0
3636,QegX9hBu1tw,Standard,-1.0,0.0
3637,2K51Jfu1P24,Reaction,5.0,0.0
3638,7U4hCKyLPdM,Reaction,7.0,6.0
3639,jhHgG6Qcrig,Standard,5.0,0.0
3640,-OYREHZXvxs,Standard,-1.0,0.0
3641,KIhaN8O4UqU,Standard,5.0,0.0
3642,CrKPOfwi-is,Standard,3.5,7.5
3643,FP8h6rzgOQ4,Standard,5.0,0.0
3644,wTW5pO6GusE,Standard,5.0,0.0
3645,zUwNZpHXpKg,Standard,5.0,0.0
3646,WsyK60aBN1I,Standard,3.5,5.5
3647,iZdRs2W0KwU,Standard,5.0,0.0
3648,LduT5XIVt_U,Standard,5.0,0.0
