video_id,video_type,populism_score
jWRwCCl8x8s,Standard,-1.0
QXFz-octLwY,Standard,-1.0
e_nx7-rAYVo,Standard,8.0
D3bt-toIDJ8,Standard,0.0
tGuMrMmKDsc,Standard,0.0
QVoSWhfiaso,Standard,-1.0
mKIssa-826Q,Standard,0.0
Aba1nuSAx9U,Standard,0.0
trI-BUO1xWc,Standard,0.0
SZ0GPJ_0LeA,Standard,0.0
vGbHGsWPZ34,Standard,0.0
F60Xr-oJrdI,Standard,0.0
a3_PWXeQuns,Standard,8.0
uZdt1qyRzUs,Standard,0.0
xrWU-ngqL0E,Standard,0.0
sT34ep0UqQ0,Standard,0.0
pA8k4Hep3Fc,Standard,0.0
SYsxMoXkp1I,Standard,0.0
7w4eF9_Rpco,Standard,8.0
sHlxIAN_5jM,Standard,0.0
VcEWWAprhzg,Standard,0.0
gi9_gMG4sbA,Standard,0.0
yVFXv68vMAo,Standard,0.0
odNZ3IX2fQQ,Standard,0.0
sgknzx8tXcM,Standard,-1.0
RaRfevqXuUo,Standard,8.0
FurI3PCROtU,Standard,2.0
sJD2MndWYJ0,Standard,0.0
FKMQ691PhfU,Standard,0.0
cb73MVkhX9M,Standard,0.0
Xj-Nd7jmhu0,Standard,-1.0
Q6ZD5AeEF3w,Standard,0.0
pDKPMlu4hl4,Standard,0.0
wJNOK1z6Z1g,Standard,8.0
HA0haUTXSpc,Standard,6.0
RojaSZkQmAY,Standard,0.0
VGEH6kqp80s,Standard,0.0
k6UD0x1S4iA,Standard,4.0
002n04iZzUk,Standard,0.0
A_k1PcEDWnY,Standard,0.0
hPyUU-F_5RY,Standard,0.0
1299xbb3e_Q,Standard,4.0
RqmkG-mWACM,Standard,0.0
12dMcVgGizg,Standard,0.0
y0pCUHhZfNc,Standard,-1.0
bzwd5Vt6sW0,Standard,0.0
2nitCEyt3Vw,Standard,0.0
tG0k3UffYjA,Standard,8.0
Lj7a12BkUrs,Standard,0.0
B6G6ifAoXvo,Standard,0.0
_v-DEepvcx8,Standard,0.0
ncmb6pRGh_w,Standard,0.0
R2grMaMfvhA,Standard,0.0
ZET8XdNbAFk,Standard,-1.0
jSBK_OE3h5A,Standard,0.0
NMS1kpp-OEw,Standard,6.0
zBxM6h52fR4,Standard,0.0
kmEhXUMzCe8,Standard,2.0
INNO2OSNO0M,Standard,0.0
bI4e7Va3BC4,Standard,4.0
l-E0aBiHXr4,Standard,-1.0
xrE-CQ0W7Fw,Standard,4.0
fMRn73sJ2eQ,Standard,0.0
zukw8xVWnQw,Standard,0.0
WjhNaKzmQiI,Standard,0.0
lnKjzAH3q94,Standard,0.0
35GnAHqrcqs,Standard,-1.0
GXtFEzwo_xM,Standard,8.0
YGTXt6lgzLs,Standard,8.0
qeccQi6wdTk,Standard,4.0
5CfrMfcrmvM,Standard,0.0
taG3S47u6hQ,Standard,0.0
MOodoApeNaM,Standard,0.0
2rK0A08myK4,Standard,4.0
8vgosXNHfJs,Standard,0.0
vju5peVMKGE,Standard,0.0
Dt48pPO53Ug,Standard,6.0
h4fj4BKBgUs,Standard,8.0
T9jyWHjToMU,Standard,4.0
mUCWOZmItwE,Standard,0.0
pt-xtoM68T4,Standard,0.0
RHysXNJlGfU,Standard,-1.0
qETiUrQeKag,Standard,0.0
qdQa5iHD-rk,Standard,0.0
wBs_g5UlNsU,Standard,6.0
aGL0i7N5YSk,Standard,0.0
8tft4xvOhdc,Standard,0.0
XuQ7kGbwY5k,Standard,8.0
wFu60FRRBXk,Standard,0.0
6lVvzF2H1n0,Standard,0.0
YlAfpZrQ4eQ,Standard,-1.0
4ikZqy60YHQ,Standard,0.0
-ydyEO-HggM,Standard,0.0
f4A9i9aBvP8,Standard,0.0
kJvwwSEnoJ0,Reaction,6.0
AwPvx6dpVVo,Standard,6.0
FhSXf3EHR4g,Standard,8.0
-HtCnGws4ns,Standard,0.0
SE3X2Zi6mXs,Standard,0.0
QKxqJ0BSYEE,Standard,0.0
N3Dl1mP0DvI,Standard,0.0
oAM4UThsH8E,Standard,0.0
b8VNvNn68yA,Standard,0.0
eLY8rs2YERk,Standard,2.0
4tMdq9Ryyn0,Standard,0.0
nU5zYQP_0KQ,Standard,0.0
khLFHgmvFqQ,Standard,0.0
ePmqtvXzGek,Standard,0.0
YF8Yug9wd-g,Standard,0.0
wVqppXfuneM,Standard,4.0
zOhWWQEZOT8,Standard,0.0
4Ienxh3BUls,Standard,4.0
rbzXfpqmahM,Standard,0.0
LeLzMaGDqmw,Standard,2.0
X3ePMxv1LIE,Standard,8.0
lW-v77M7OIY,Standard,6.0
O0Isqb74fDs,Standard,0.0
OJZwZDm6p_Y,Standard,0.0
gcSJHG5D758,Standard,0.0
Cd8AGZ6Xe8E,Standard,0.0
s532YsryoWM,Standard,0.0
w0uO_BW9WOQ,Standard,2.0
ClrSmqBjzeg,Standard,6.0
JrwLPgxCAbg,Standard,0.0
CHxM1sMkaWo,Standard,0.0
dVbwB15Pyjo,Standard,-1.0
XfJqbLFSpNM,Standard,-1.0
z14vQgqkiEU,Standard,0.0
WD4dH7JzVGM,Standard,4.0
0x7IGXubKbU,Standard,0.0
yFLcVO9m374,Standard,0.0
0Wtbcu7hvC8,Standard,0.0
Z8Yc5jrDiQc,Standard,0.0
CbWQewEYc8E,Standard,0.0
q5IFST9-jGI,Standard,0.0
HYt_naVFv_Q,Standard,0.0
Gxf4JtAoEsA,Standard,8.0
o8SiN5-wOxM,Standard,0.0
zABi_JG6KWk,Standard,0.0
48dgYwATmWE,Standard,0.0
l4SDXQu0ZZc,Standard,0.0
dnhJ5Ixk800,Standard,0.0
PdUWU1xh-A8,Standard,0.0
EZ1BgPZHPHQ,Standard,0.0
EnLxLjKYFnI,Standard,-1.0
hNp_XJUZEfU,Standard,-1.0
3MwO4jbnSiQ,Standard,0.0
RaZbgJlf5VA,Standard,0.0
U3j-Am5eTOI,Standard,-1.0
cz8RkQMqdZI,Standard,6.0
s7eHDwlLGD4,Standard,0.0
InYrbvmqTAs,Standard,0.0
uJqVeRT125c,Standard,0.0
i_eQy7_GAPI,Standard,0.0
krOs1-QdO_w,Standard,-1.0
Upc36tNPKpQ,Standard,6.0
M2iJuM_oe7Q,Standard,0.0
kPujgkCcd8c,Standard,0.0
SR8Di_evg4o,Standard,-1.0
MlZo7kmL80s,Standard,0.0
x9FeUEaMi4A,Standard,-1.0
BEgN2JJKMTs,Standard,0.0
02rTPis0GiU,Standard,0.0
V87VWz9NQpg,Standard,4.0
urbPXQ1407I,Standard,0.0
OO-A0yjV7FY,Reaction,6.0
iijrvI3nCNg,Standard,-1.0
jTZHGtLPgZ4,Standard,8.0
QfdAoOuV3XE,Standard,6.0
AdOSYbuPQds,Standard,0.0
8Il0ylOx5q0,Standard,-1.0
tD6q5O7elYY,Standard,0.0
6fb52K9SvH8,Standard,0.0
du71v69kNXs,Standard,0.0
HHuLVX-Gsxg,Standard,0.0
PoxnYkoMsrw,Reaction,8.0
g3oYgShZqUo,Standard,0.0
ZpMWjKL5nsg,Standard,6.0
7e23BjXaM4A,Standard,-1.0
YpI46C6sTLI,Standard,0.0
UvleCIX-bYI,Standard,0.0
xXlyuGpCme0,Standard,-1.0
CZn_8WL19k0,Standard,0.0
dYrjKKr1onE,Standard,0.0
QKay6TpL3OI,Standard,6.0
vlZOK3pYGsE,Standard,0.0
zLwIxAZaQTA,Standard,0.0
GcZSNtbEpNw,Standard,0.0
q5RhZEa-Ubg,Standard,0.0
WMXzPI6n8Ag,Standard,0.0
JfenwY4_lCo,Standard,0.0
kJW3L6a93Vo,Standard,0.0
90efJwa-yQI,Standard,0.0
S1O4eLatZWc,Standard,0.0
XYHNTrzVHlU,Standard,0.0
WpuDfDHN8Zk,Standard,0.0
pHOwQsSsgPc,Standard,8.0
dLxFuOY3xqI,Standard,0.0
4ped70KhQx8,Standard,0.0
xNxnm8IZvZE,Standard,6.0
E9Qb1zqRYdI,Standard,0.0
HW7xCmX-fPU,Standard,6.0
kZ-sEMwJ3XQ,Standard,0.0
Mpnkxomg7XE,Standard,0.0
FEY2y3W4GFQ,Standard,0.0
l7GYJACLslE,Standard,-1.0
O6xYW-K4GFY,Standard,0.0
RhzwrL3bMHc,Standard,0.0
_ptGZdTFp1Y,Standard,8.0
qsQDhSuEB9c,Standard,4.0
4BFwfuh21AU,Standard,0.0
JTDApCCcNyA,Standard,0.0
qwSuf73n7lQ,Standard,0.0
esgHTAdCeQQ,Standard,0.0
S8GEO0Fjq_4,Standard,0.0
-lduw6ed1_o,Standard,6.0
VMy8-XwiWWg,Standard,2.0
aXOVteM6zbA,Standard,-1.0
Eb8TEh2wSbo,Standard,4.0
KJeLyt9Jdfk,Standard,0.0
JRvXvFho9MA,Standard,8.0
J0FAM5EYzpk,Standard,0.0
8zKkvqauK9E,Standard,0.0
92zzCQ4K-AA,Standard,0.0
f-Y69qj6XZ0,Standard,6.0
KQ0heH-_z7U,Standard,0.0
bFUT-Lxhbg8,Standard,0.0
g7Smu1bfyUo,Standard,0.0
x_NcyDbpJcY,Standard,0.0
SkVSGoX-Bx0,Standard,0.0
xiL2FwMjO-g,Standard,0.0
3XSfKaRCr2Y,Standard,4.0
7FQ5plPGfV8,Standard,-1.0
r5rPoaUhzso,Standard,4.0
ZpcOOIehM4M,Standard,0.0
ijxvyrpIn9Y,Standard,0.0
7O-bzYM3jnc,Standard,4.0
Y7OFK2WiD9M,Standard,0.0
MPpptooszTQ,Standard,0.0
DLlfOpgyZ64,Standard,8.0
r59ThMSZBso,Standard,-1.0
RnTr0qU5-pg,Standard,8.0
st9PoVNWWwU,Standard,0.0
8wxshX0gcsM,Standard,0.0
N9eASwQIq40,Standard,-1.0
sNlgoezlJ1Q,Standard,-1.0
6bejsNTTwys,Standard,0.0
RDd_1-tC0KY,Standard,0.0
iDGu5Iy8_fo,Standard,6.0
Grdv40_nEa4,Standard,0.0
HjeZIB_s_aM,Standard,-1.0
gh19WZXm5fQ,Standard,0.0
k6soSWtTqEw,Standard,0.0
vFKMmWUp9xQ,Standard,0.0
9ECN_8WFsBI,Standard,0.0
yW13EGWvyuQ,Standard,0.0
VwIi45byv60,Standard,0.0
ME4CM-vFIJk,Standard,4.0
cMehpblb-u0,Standard,4.0
Yb4eOTeTDcM,Standard,0.0
a6yA-X8s-eE,Standard,0.0
rcgvMHxKn7E,Standard,0.0
v7Li2vETe0U,Standard,0.0
qyrhbX51pZs,Standard,0.0
x3MdL_W88Wo,Standard,4.0
kd2uVQfbsAM,Standard,-1.0
R7rjnGD_-eI,Standard,0.0
2vn7gdoZkuQ,Standard,4.0
03lumifL9nM,Standard,0.0
bl4dJW8ybQE,Standard,-1.0
jHKEIMBh0KQ,Standard,0.0
xpPzfXiuVbI,Standard,0.0
9mlQhmp4aFQ,Standard,0.0
Puhb36Oz6f8,Standard,0.0
XvEBx1__3nk,Standard,0.0
IWlzg-8cUJs,Standard,6.0
-TNB_Ceu8Jo,Standard,6.0
D2Sj291Xz3M,Standard,8.0
Vr4ZG4OKSHo,Standard,0.0
60vaRy4RuXE,Standard,4.0
0clg89yfRpc,Standard,8.0
YrSvBJ5GVe8,Standard,0.0
UT0QleWVvtI,Standard,4.0
F9N5gilCYN0,Standard,0.0
VKUKkWNRs9Q,Standard,0.0
NFidmm338l0,Standard,0.0
kFBzz_40w1o,Standard,0.0
bW9bzcBohVA,Standard,0.0
q0mxCY_p_O0,Reaction,6.0
VFdx5XTla1c,Standard,0.0
wVmeNwvxHt8,Standard,0.0
Bxgiyw2SUno,Standard,0.0
0JUsXc_-_fA,Standard,0.0
UV-Tp6hHNO0,Standard,0.0
MQRZ97RXZgw,Standard,0.0
A8kXRCBbaIU,Standard,0.0
zQpCavo1MZI,Standard,0.0
f5lOIxPvjOU,Standard,0.0
RQfzZBiHjWU,Standard,0.0
UQZK6h7pTKo,Standard,0.0
iwgUORpxWdo,Standard,0.0
QWw0_2t25c4,Standard,-1.0
SkSvfMh6TnY,Standard,6.0
MNcgqoBClfs,Standard,-1.0
ruFD_OSYP38,Standard,0.0
UtSsXeIIzvc,Standard,6.0
jy9n60lUeNk,Standard,0.0
Qb8-Eg-lNQg,Standard,0.0
A5eB4AhKbFE,Standard,0.0
C9G_UztpNjY,Reaction,6.0
facUUuYSoJo,Standard,4.0
yR-biSpZLd0,Standard,0.0
rUsJgo4xngU,Standard,0.0
TRn286n2F2I,Standard,-1.0
CkgRi5LXj1s,Standard,0.0
lyjd6Nb49Qk,Standard,0.0
VubDjpW6tPE,Standard,0.0
6W2E6vNNelI,Standard,0.0
eHsMpjSp3E0,Standard,4.0
XpUdpzX1HHI,Standard,6.0
aog4_p34sV8,Standard,-1.0
JmAzEH56mD4,Standard,4.0
HvSn3d-izkg,Standard,0.0
yiHn7txSLic,Standard,0.0
dtg6qZED1K8,Standard,0.0
4LKMY34hIOo,Standard,-1.0
V5N47iGHJL4,Standard,0.0
NMtTU5wKY-I,Standard,0.0
_Aci7MWDL8w,Standard,-1.0
PD4cC79ATIc,Reaction,6.0
q7PbXvyi0wE,Standard,0.0
XTU2H72MMaY,Standard,6.0
vnAwhcJgkvU,Standard,4.0
E1xjogxTz5Q,Standard,0.0
4BPAFPHiTIY,Standard,0.0
Wo5oeRaqiPg,Standard,0.0
xcuDygf3jtE,Standard,6.0
gAHrv_HRVHA,Standard,2.0
CN30yxBQf3A,Standard,0.0
GfyG5DeB3ls,Standard,0.0
Pv5Uezr0RxI,Standard,0.0
8Hh6jw6vN1g,Standard,0.0
BBcpVlYL6Xg,Standard,0.0
CMM8b5T9V0g,Standard,0.0
jhRlcsBVB2k,Standard,0.0
PoODevc6tBI,Standard,0.0
PFqwyIeMEn0,Standard,0.0
Qx_wNBtce24,Standard,-1.0
U1xS3dHYvAU,Standard,6.0
mX0YlDFSbw8,Standard,0.0
1ujEKfTZPjc,Standard,4.0
CeRDKbm1Brk,Standard,0.0
_F-ZQHUew4A,Standard,6.0
s2Np-Y4u3EM,Standard,0.0
aopkDltOjTE,Standard,6.0
TRT9ZdviTA4,Standard,-1.0
jfRsZbpZsJE,Standard,0.0
dA6QobyVkiA,Standard,4.0
HZIw51Pu8rA,Standard,0.0
rbQLBiHqM44,Standard,0.0
rO-TVyp1a7k,Standard,-1.0
vP6442-2yzs,Standard,6.0
3rai_o-NPAI,Standard,4.0
JCoAY-F-nxE,Standard,0.0
TLGdUI7N-to,Standard,6.0
J-CI2orhn1g,Standard,0.0
Zrd-tTpVHYg,Standard,0.0
-u2Sr2mIROU,Standard,0.0
lNxZwG9oGkk,Standard,0.0
W5Y6FX530xI,Standard,8.0
4JrHmPiZhLg,Standard,0.0
J5fTGx5plFY,Standard,-1.0
FMR8-3Dm9MQ,Standard,4.0
TsYRIO6WiQo,Standard,0.0
0_xUI9kPOO4,Standard,-1.0
ejxp6a4K0kg,Standard,0.0
ABBifVngwtU,Standard,0.0
IEFiowucalc,Standard,0.0
HP72dE-7o0g,Standard,0.0
AV5NHY3_C4w,Standard,0.0
8P5A9DBi6mU,Standard,0.0
04zk1R9ijTU,Standard,0.0
Pt-cKlNlhrY,Standard,0.0
mkPW8wwrt1w,Standard,0.0
6S6Ci60ZdX8,Standard,8.0
7j58rMv6oxc,Standard,0.0
KHk-57NXQ6Y,Standard,0.0
K7_aviGa5Nc,Standard,-1.0
jDs_cYi8BfA,Standard,0.0
3Z23zK5ceIU,Standard,0.0
ODzivoDcqQU,Reaction,6.0
Cy2d-MxMlhg,Standard,0.0
FPYYjGMENC0,Standard,6.0
ZItPfV74kzI,Standard,0.0
6L9PUF8mASk,Standard,0.0
-VzoWE1m-80,Reaction,0.0
QpFwT1MAGSU,Standard,0.0
VIZbN-zW-Tg,Standard,-1.0
J31r-4BsXlA,Standard,0.0
2nmQusija38,Standard,4.0
itoRkb_nwLs,Standard,0.0
4dErMg7j_XI,Reaction,8.0
v6g7VfFQRx4,Standard,0.0
g2AGYT8xZYE,Standard,0.0
Jjd8BeabZUQ,Standard,0.0
8Eq8kTU8DQY,Standard,8.0
7-74ygskDxo,Standard,0.0
XaavOLb5jWg,Standard,0.0
gATEM-dCLpE,Standard,4.0
KlDUz6KTA4g,Standard,0.0
QUcMqDv3KSE,Standard,0.0
eDOTOke8SMA,Standard,0.0
ArIT2rgQh3c,Standard,0.0
KBI14df9Gmk,Standard,4.0
Or552Sfhl2U,Standard,0.0
FkdxGvDvLzk,Standard,0.0
kjGXBnFOtSg,Standard,0.0
_DmUZNVrAJQ,Standard,8.0
inhY1XHhnXM,Standard,0.0
faZ14TLvfvQ,Standard,0.0
pq6k1KV8WDE,Standard,0.0
1PgxpREs-y4,Standard,0.0
pOrGogE8IGs,Standard,8.0
apYQvQ_N2xw,Standard,0.0
DEJALnMNa0o,Standard,-1.0
tqmXqTiUZqk,Standard,0.0
kW_j3_TsZbk,Standard,2.0
u5Y8m_Oz0jg,Standard,0.0
0ITzJ9Sr7T8,Standard,0.0
LAJoeqR_m2s,Standard,4.0
ge0YXdDt0Q0,Standard,0.0
umaIxkYGdOQ,Standard,0.0
y_TmpnPEeLU,Standard,0.0
L-_r4HqelbA,Standard,0.0
FgGUW5bJVc0,Standard,0.0
ru9VC2vSV2o,Standard,0.0
3Pi6vqtzaog,Standard,0.0
Sh20XY-y05Q,Standard,0.0
VurcuCINW40,Standard,-1.0
NMWnWDmXxAo,Standard,0.0
dm_m_GiiS9g,Standard,4.0
bFdKIbPhG2M,Standard,0.0
-3X53MkVp1A,Standard,0.0
kbkZB091sj8,Standard,-1.0
lz4xPzGLOwE,Standard,0.0
HtrMwnhpKsg,Standard,6.0
cEnor8zpiNw,Standard,-1.0
QhcTNthUemQ,Standard,0.0
Ka-4d5wL-zA,Standard,0.0
lXtPgZ7MXiA,Standard,6.0
pzu8xe6kLGs,Standard,-1.0
gpuco1HLgWY,Standard,4.0
qDVpZjyUhCU,Standard,-1.0
Yhd2xKgvAGw,Standard,0.0
0W5d4tm2LNs,Standard,0.0
pSJKggvPTj4,Standard,-1.0
1713TEFJ_xU,Standard,0.0
5OyYQbNcZgk,Standard,0.0
clySpjVjuoI,Standard,0.0
bQBDRYYteW8,Standard,0.0
7kqsrtIKRE8,Standard,0.0
oDfApe0O6mw,Standard,0.0
7z92YIITKJM,Standard,0.0
KI6C_8NNcJc,Standard,0.0
30-1ylTt4L8,Standard,8.0
3dMvrMr0P1U,Standard,0.0
eIjpNJGl8nE,Standard,0.0
av_FW74vLzU,Standard,0.0
3aMoBoiVsMQ,Standard,0.0
rVSv7qw3BAU,Standard,6.0
OrKBsM-cP5g,Standard,0.0
3J2FBgU11nI,Standard,0.0
n7waVxSryds,Standard,0.0
kEAZzxkzXNY,Standard,4.0
sCFhWU6FVtk,Standard,0.0
JfmICjwUm9I,Reaction,4.0
RWL8er9BuCU,Standard,-1.0
ICJI2G-ISDg,Standard,-1.0
0CYyyjBXkVA,Standard,0.0
AOezVQy_uqs,Standard,0.0
eFtV5WbAsj0,Standard,0.0
uBF3O3gUJsw,Standard,6.0
3d1lxtYeCkc,Standard,0.0
OUSAfBTtOkQ,Standard,0.0
UjSswrBR450,Standard,0.0
T6dc0BUewd0,Standard,0.0
Qo9U2bYNgWs,Standard,0.0
HkGGGbzuj5M,Standard,0.0
uhmwHtu6pSE,Standard,0.0
7lnin-ny4zE,Standard,-1.0
_EEjhsHrcQY,Standard,0.0
U4DJMLDrHlc,Standard,4.0
otm150v7VhY,Standard,-1.0
QjTjl96AmOw,Standard,4.0
-4yORTektDs,Standard,0.0
siXBFvMmn7A,Standard,6.0
BCDvYEUVUyY,Standard,0.0
Q5SUdEZAWTg,Standard,0.0
7_LQ0NuaL98,Standard,0.0
4QYfdwOrVg0,Standard,-1.0
TKnDxwzJDEc,Standard,0.0
kIoQkNzFi8U,Standard,4.0
-2hlRsgOLSg,Standard,0.0
QE8kyF9S6Ao,Standard,0.0
UiLgOXa7VRY,Standard,0.0
yocj2bmoBto,Standard,-1.0
BDqz0_6kp-E,Standard,0.0
y8RW-vraOD8,Standard,4.0
skdskejkZGM,Standard,8.0
EdkAET4H3vw,Standard,-1.0
CuP5EGM0gug,Standard,0.0
evyd3oknZKk,Standard,6.0
6yp6UbOA0_M,Standard,0.0
icGHiuKmNe0,Standard,0.0
1ov4e8O91yY,Standard,0.0
tjWhBS3YVd8,Standard,0.0
kl4LW_35BAw,Standard,0.0
naLhMpXRnoo,Standard,4.0
cI1HVKkYnCI,Standard,0.0
MTl5H_7hpOQ,Standard,0.0
olBtZsEg55M,Standard,0.0
A_A1g7kTt78,Standard,0.0
Z0It3ob4ZSY,Standard,0.0
7rQw8flS8OQ,Standard,0.0
vVqLiY9M7CE,Standard,6.0
4x6VUugD1p4,Standard,0.0
NJopEGhpI1Y,Standard,0.0
CiwN6mcEJbI,Standard,0.0
bAZZuAwFIyg,Standard,0.0
v-OZ_ABrWgo,Standard,-1.0
Tvl15RPJ0JI,Standard,8.0
Th2BHxt9P1g,Standard,-1.0
0NVqMaBr0Zs,Standard,4.0
sMNGCNs9XwQ,Standard,-1.0
QlUKv15v6yA,Standard,-1.0
u_aBlgEZKgU,Standard,0.0
5YpoFEfBj0U,Standard,0.0
ZARb_D10npA,Standard,0.0
utWLDPKmJjA,Standard,-1.0
EPl4aUad3RI,Standard,0.0
XFhsaKI6Mhk,Standard,0.0
pHob-rIfhlg,Standard,0.0
Ms9ECS3FvsY,Standard,0.0
A8jZiPJaMTc,Standard,0.0
wurPchqkX4k,Standard,0.0
FEYzBR1SMLQ,Standard,0.0
vo9ptjxoX1w,Standard,-1.0
pWFloKWkwHU,Standard,6.0
EZF6DphcKME,Standard,0.0
8tZBobrbLPw,Standard,-1.0
DaAjI7oKT6U,Standard,4.0
_0bfKKbvL9U,Standard,0.0
fqLYlgJQ9rw,Standard,-1.0
OTX-qBlRLd8,Standard,0.0
PwACyMvgOq4,Standard,0.0
x_1Cs41SerY,Standard,-1.0
sDOmKEUP_HU,Standard,-1.0
-fg2KmKPjMU,Standard,0.0
MbN16Erlsfo,Standard,0.0
CIEA6-cBD2c,Standard,0.0
O95MYG8N4QE,Standard,0.0
Gw2dPn2HqY4,Standard,0.0
LLnXIc-dTP8,Standard,-1.0
pIjltLSyRaU,Standard,6.0
2dyS5dFLk4Y,Standard,0.0
9gUxvWkkVEU,Standard,0.0
PjAqLdcVDzo,Standard,0.0
hRZe1x3VN4w,Standard,0.0
mvMoyHtNsnc,Standard,0.0
bC_-zbFQuwc,Standard,6.0
3xbKRO5UPTo,Standard,0.0
jxHm2N2zEAE,Standard,0.0
kODn13P2bto,Standard,0.0
Ba8tDNNsUvk,Standard,-1.0
79qrPlUZ-B4,Standard,0.0
aRqh9q2TDBU,Standard,0.0
n4vC4L_c6xw,Standard,6.0
knRrPycxhFg,Standard,0.0
0eIuWKmnJ5g,Standard,0.0
133qY4HHT-0,Standard,2.0
frGOGhm91_g,Standard,0.0
_yc78H1A_Tg,Standard,0.0
CW7DdMufQ5o,Standard,-1.0
qwku3xD6VY8,Standard,6.0
7fEZ5UzrrAk,Standard,0.0
Sqy-a0gvQOY,Standard,4.0
es86GQbLmZ4,Standard,0.0
oo-9LxaTZyk,Standard,0.0
8qfpdQBK68M,Standard,0.0
y89aA4RB16M,Standard,0.0
LRJENIcBmPE,Standard,0.0
Lm2ER-sElaY,Standard,0.0
bUEDpowPsT0,Standard,0.0
fZ8Pu-yy0YA,Standard,0.0
wXgO6YnMHkc,Standard,6.0
Ip2WW2eGMq4,Standard,0.0
wdSvMsNJquA,Standard,0.0
Hb_oFfV2aio,Standard,0.0
M-97EWvVbow,Standard,8.0
wpPuxbkPmPs,Standard,6.0
p6f1vClvCVU,Standard,0.0
qIzEgl_qQ8k,Standard,-1.0
QdWUqyi5XVA,Standard,-1.0
Z7BxPclGyYc,Standard,0.0
diTPX4XIjsI,Standard,0.0
iSJz4oUgmWg,Standard,0.0
32LMCENe6uo,Standard,0.0
Bi9Y1pr5L90,Standard,0.0
-XLGoJV5Hso,Standard,-1.0
Lubj54iLqkY,Standard,8.0
BIb9EadDIiw,Standard,0.0
0eyZjVZUG54,Standard,-1.0
bXCHdEuvZ3E,Standard,6.0
OwFFjd6jV-c,Standard,0.0
lgapp2WSUgI,Standard,2.0
2nmpVz3Gg0Y,Standard,0.0
C4V9q7Yj4nk,Standard,0.0
n3WHplH0wCQ,Standard,0.0
-RMORf59q_w,Standard,0.0
0h0RdRKxm9w,Standard,8.0
HHJwmyFuj-s,Standard,0.0
crt7R9MnKP0,Standard,0.0
74dBQ4Tjrd0,Standard,4.0
24y4bFbK73M,Standard,0.0
MDY75E3V53Q,Standard,-1.0
cYaxPMocxBo,Standard,0.0
qhvKnR1dQRs,Standard,0.0
W79jR7cQgPo,Standard,0.0
ThKqNJRRCLU,Standard,4.0
snjMqUaJf3g,Reaction,0.0
UifSxFP4-jk,Standard,0.0
7sIXiaw_DlM,Standard,-1.0
kL70rbQgAMY,Standard,0.0
Vcu1E98oyno,Standard,6.0
2J1Y_FQrBGQ,Standard,0.0
rxdw4g4e5DQ,Standard,0.0
-HbCDkPPw_c,Standard,0.0
j0cXsWR1pC4,Standard,0.0
-11zKUC3lqI,Standard,0.0
Ibt-AENfsy0,Standard,4.0
Ia5xGPaqxTE,Standard,0.0
6hvMj32est0,Standard,0.0
pkoYiGfvCX0,Standard,0.0
5W9S9CxwIZc,Standard,6.0
l0sDVJeuZzw,Standard,0.0
NX3VEeL3aW8,Standard,0.0
7C0kVKn0kz0,Standard,0.0
tZB4StlH9-s,Standard,0.0
4RzaIskvnqs,Standard,0.0
7K0z4ZlG7gc,Standard,4.0
5Dg94CocZnI,Standard,0.0
tM91OQaHzAU,Standard,0.0
pwdeYNuJoNg,Standard,0.0
UUOIfUaBFEM,Standard,6.0
km2O0mlH2BQ,Standard,0.0
toqEJw-2cGE,Standard,0.0
rMmeDGOvvcM,Standard,0.0
jYeG2lv7cxo,Standard,0.0
U0cykUqs2QI,Standard,0.0
SB2gw8bun4Q,Standard,0.0
f0znvWcHzwo,Standard,0.0
I0AEjOMzI88,Standard,0.0
-7sTNLe0anA,Standard,0.0
gsrYhjWkw-A,Standard,0.0
ne_Mb9DFwYE,Standard,0.0
nd0G0vp10xU,Standard,4.0
Q1TANKrubZE,Standard,0.0
ILrQz_OkzqQ,Standard,0.0
GGfw5tlqMto,Standard,-1.0
WgYUAvVL85w,Standard,0.0
Wn0WUczvGGU,Standard,0.0
_uqYWuOQVS4,Standard,-1.0
WkGAkMB9s1w,Standard,8.0
JF8G1ffUXCM,Standard,0.0
aZhI1QadgDY,Standard,4.0
PSjNrYF5icQ,Reaction,0.0
Qy2ZTfC4TA8,Standard,0.0
p0Ac_gHJZ00,Standard,-1.0
_1DDhaEJcMk,Standard,0.0
xoIClrWnv5U,Standard,0.0
gKexIG7S97U,Standard,-1.0
TVEsuWy7WHU,Standard,-1.0
wQ6E3PuQaSc,Standard,0.0
n2Joo9fwu6k,Standard,0.0
C_8GIhfYW5k,Standard,0.0
Ge0C9CHI36Q,Standard,0.0
IVLfq3WfrJg,Standard,4.0
tmbbFUBZUfc,Standard,0.0
npEiQzA1ilg,Standard,0.0
NzHS7rMsxAI,Standard,0.0
rx0K0cb9AMM,Standard,0.0
-snwBJLqjSk,Standard,-1.0
3PvMeeVAwq4,Standard,6.0
dUidAVw927A,Standard,0.0
GNDVV7kqK7g,Standard,-1.0
daqeEsCqmTk,Standard,0.0
YTeIOlTmy7o,Standard,0.0
wFeZCGUtWIk,Standard,0.0
O-t7_oOctOI,Standard,-1.0
Gquu08Bc-AI,Standard,4.0
u6hczSx7yiE,Standard,0.0
L72rK_4FkOs,Standard,0.0
Uk98ULMVMOc,Standard,0.0
lTBWa4c4foc,Standard,0.0
3qxnIKNT-_A,Standard,0.0
