video_id,title,description,politics_title,politics_title_desc,politics_final_manual
hqHRUOkgG0U,"Marc Friedrich: Tops und Flops - die größten Chancen bei Aktien, Bitcoin, Gold und Silber","“Omnipräsent wird die Volatilität sein. Die Unsicherheit an den Märkten ist sehr, sehr groß. Aber ich glaube, dass wir auch neue Rekordhochs sehen werden, weil die Fed die Zinswende im Laufe des Jahres zurückdrehen muss”, sagt Marc Friedrich. Bei den Tech-Aktien der Nasdaq ist der Bestseller-Autor sehr skeptisch, aber optimistisch bei Edelmetallen. Wie sieht es bei Gold aus? “Gold ist abhängig vom Dollar und den Zinsen. Wenn Zinsen steigen, ist der Goldpreis meist im Keller. Historisch gesehen sind die großen Wenden der Notenbanken meist der Boden und der Beginn einer Hausse am Goldmarkt. Wir könnten deutlich über 2.000 US-Dollar dieses Jahr stehen.” Noch optimistischer ist Friedrich nur noch für den Bitcoin: “Ich sehe den Bitcoin langfristig bei einer Million. Bitcoin ist limitiert, deflationär und unabhängig von einer Notenbank.” Alle Infos im Interview von Inside Wirtschaft-Chefredakteur Manuel Koch und auf https://www.friedrich-partner.de

👇🏻 Jetzt YouTube-Kanal abonnieren👇🏻
https://www.youtube.com/channel/UC234wdhgU4NVDqYBRkkVkfQ 

MANUEL KOCH
📺 TV Journalist 👱🏻‍♂️ CEO 🎥 Producer
📷 Instagram: https://www.instagram.com/manuelkochtv/ 
🎭 Facebook: https://www.facebook.com/Manuel-Koch-1918657995022408/ 
🐦 Twitter: https://twitter.com/manuel_koch
►► LinkedIn: https://www.linkedin.com/in/manuel-koch-b2697981/

INSIDE WIRTSCHAFT
🖥 Online-Sender https://inside-wirtschaft.de 
🎥 Interviews 🎤 Medientraining 🤵🏼 Event-Moderation
📷 Instagram: https://www.instagram.com/insidewirtschaft/ 
🎭 Facebook: https://www.facebook.com/InsideWirtschaft/ 
🐦 Twitter: https://twitter.com/iwirtschaft

Risikohinweis:
https://inside-wirtschaft.de/risikohinweis/",1,,1.0
JTeTvHuq9yY,Fische vs Schütze! #astrologie #horoskop #sternzeichen #zodiak,,0,,0.0
yr942Abe_4o,Knochen: Vom Aufbau zum Heilungsprozess – einfach erklärt | Kindervideos | SRF Kids,"Das menschliche Skelett besteht aus etwa 200 Knochen. Wenn einer dieser Knochen bricht, kann das sehr einschränkend sein. Wie aber sind diese Knochen aufgebaut und wie heilen sie nach einem Bruch? – einfach für Kinder erklärt.

Mehr Erklärvideos aus den «SRF Kids News» findest du hier:
https://youtube.com/playlist?list=PLvvuqph6A2hyky4ARghXNC1KuZ_dONrRG

----------------------------------------------------

DIE WELT VON SRF KIDS ENTDECKEN

SRF Kids auf YouTube abonnieren
🔔 https://youtube.com/srfkids?sub_confirmation=1

SRF Kids auf srf.ch
🌎 https://srfkids.ch

Kids-Kategorie auf Play SRF
📺 https://srf.ch/play/tv/themen/kids

Hörspiele für Kinder
🎧 https://srf.ch/audio/srf-kids-hoerspiele

SRF school für Lehrpersonen
💡 https://srf.ch/school

----------------------------------------------------

MITMACHEN BEI SRF KIDS

Kinderreporter:in werden
🎤 https://srfkids.ch/kinderreporter

Online-Community «Treff» nur für Kinder
💬 https://www.srf.ch/kids/treff

----------------------------------------------------

Hier gibt es Kindervideos, Kinderlieder sowie Kinderhörspiele rund um News, Wissen, Entdecken und Abenteuer auf Schweizerdeutsch: SRF Kids ist das Kinderangebot von SRF für Kinder und Eltern.

Mit den «SRF Kids News», «SRF Kids – Next Level», «SRF Kids – Clip und klar!», «Guetnachtgschichtli» und viele mehr werden Kinder nicht nur schlauer, sondern haben erst noch Spass dabei. Darum: Jetzt «SRF Kids» abonnieren & nichts verpassen!

SRF Kids ist für Kinder im Alter von 3 bis 12 Jahren.

#SRFKids #ErklärvideosFürKinder #SRFKidsNews #SRFKidsNewsEinfachErklärt #SRF",0,,0.0
tn_ciSOTK7k,SPD-Politiker WISCHT Mit AfD Den Boden Im Bundestag AUF! - Reaktion Auf @NoAfD,"*#dara*  *#politik* *#reaction* 
Das Video ist ein Ausschnitt von meinem Stream auf Twitch. Hier lade ich Reactions & Highlights aus dem Stream hoch. Abonniert gerne den Kanal und folgt mir auf Twitch. 

*Quelle:* https://youtu.be/0pyJSiZj9Rk
*Urheber:*  NoAfD

*Links:* 
► *Youtube 1. Kanal:*  https://www.youtube.com/@derradikaledemokrat4608
► *Twitch:*  https://www.twitch.tv/derdara
► *Instagram:* https://www.instagram.com/derdaramarc/
► *Threads:*  https://www.threads.net/@derdaramarc
► *Twitter:*  https://twitter.com/DerRadDem
► *Trinkgeld 1:* https://streamelements.com/derdara/tip
► *Trinkgeld 2:*  https://ko-fi.com/derdara",1,,1.0
BwQ520SLp2E,"Weltwoche Daily, 17.06.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Der Gipfel.
Brillante Leistung der Schweiz.
Wunderbare Visitenkarte für Genf.
Traumduo Parmelin/Cassis.
Sieger Biden.
Scheinriese Putin.
Krieg der Politologen ums CO2-Gesetz.
Schweizer Fussball ohne Feuer.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",-1,1.0,1.0
UiufRiYIEtw,😏 #Philanthropie #Superreiche #Elite #Epstein #nius #Machtmissbrauch #Fassade #Höllenschlund #ÖRR,"Die Philanthropie ist sozusagen das Statussymbol der super Superreichen, während sich der Normalo versucht, irgendwie ein Markenprodukt oder so was leisten zu können, um zu zeigen, dass man es irgendwie geschafft hat. Die super, super mächtigen und super reichen wollen eben als gute Menschen gelten, die die Welt voranbringen und zum Besseren bewirken.

Geld hat natürlich neben positiven Effekten auch immer aufsichtbezogene Auswirkungen. Aber man merkt einfach, wie solche Fassaden zusammenbrechen können, wie Vorwürfe sich in der Indizienlage immer enger zusammenziehen. Ich muss da an Thomas de Maizière denken, der damals in Hannover als Innenminister sagte, er könne die Informationen nicht herausgeben, weil das die Bevölkerung verunsichern würde.

Vielleicht ist das auch ein bisschen die Motivation – wir reden von einem Ziel der Torischen Bruch, also von Menschen, die Millionen und Milliarden Menschen für aufrechte, gute und mit guten Absichten lebende und wirkende Menschen gehalten haben. Und wenn gerade diese, die das System und die Elite verkörpern, Verbrechen begehen, die man sich als normaler Mensch nicht mal vorstellen kann, dann bricht eine Achse in Gesellschaften und in der Weltgemeinschaft zusammen. Vielleicht ist es diese Furcht vor dem Abgrund, die Zurückhaltung auslöst – natürlich auch die eigene Haut zu retten und nicht in Verbindung geraten zu wollen. Allein schon mit Wissen ist es am Ende des Tages schlimm genug, wenn man sich nicht dagegen stellt und sagt: Hier passiert etwas Schreckliches.

Vielleicht ist das diese Vorsicht, die man auch in den deutschen Medien ein bisschen sieht – dass man gar nicht richtig hinschauen möchte, weil da der Höllenschlund vor einem auftut.


Philanthropie? Das ultimative Statussymbol der Superreichen. Unten fressen sie dir aus der Hand, oben scheißen sie aufs Volk. Wenn die Fassaden der ""guten Elite"" bröckeln & dunkle Vorwürfe enger werden, schweigen Medien aus Angst vor dem Höllenschlund. De Maizière lässt grüßen: ""Das würde die Bevölkerung verunsichern."" 

Kanalmitglied werden und meinen Kanal unterstützen:
https://www.youtube.com/channel/UCmgVL1Bh7oMIdUdLwIsCiGA/join

NewsTicker360 & Berlin360 - On tour - durchs Zeitgeschehen, Berlin, Welt, News-Ticker & MORE. Wir leben nicht in verrückten Zeiten, sondern in einer Zeit, in denen die Verrückten das Sagen haben.

Wir ""begleiten"" im Rahmen des Zitatrechts & Kunstfreiheit - politische Ereignisse - ohne uns deren Inhalte eigen zu machen. Regierung/Parteien sind z.Z. das ""beste"" & teuerste Unterhaltungsprogramm. Real? Satire? Man weiß es nicht mehr. 

Also! Vorhang auf & Popcorn raus - los gehts: OMG!, Kritik, Parodie, Persiflage, Boshaftigkeit, Ironie, Sarkasmus & Satire - ggf. Fakten. Helau, Alaaf!

Sie können den privaten, nichtkommerz. & gemeinnützigen Kanal unterstützen: per Kanal-Mitglied, Super Thanks & PayPal: ladybugslucky@gmail.com. Beschwerden? Fragen? Ideen? - Schreiben Sie!


Hinweis für eigene Videos: Personen, Kunstwerke, Plakate, Werbung und ähnliches, die in diesem Video möglicherweise ins Bild gekommen sind, sind nicht das Thema dieses Videos, sie sind zufällig, auswechselbar und nur als ein unerhebliches Beiwerk zu deuten (§23 KUG und §57 UrhG).",1,,1.0
Ko4mwGZzbyw,CDU-Thüringen Voigt: Arroganz statt Rücktritt ❌,"Was sich der thüringische Ministerpräsident **Mario Voigt** derzeit leistet, ist ein Lehrstück über die Entfremdung der CDU-Spitze vom normalen Bürger. Eine Universität entzieht ihm **einstimmig** den Doktortitel nach sorgfältiger Prüfung – und statt Demut oder wenigstens Schweigen folgt öffentliches Jammern, Opferpose und die Ankündigung juristischer Gegenangriffe. Als sei nicht er es gewesen, der betrogen hat, sondern die Realität selbst sein größter Gegner.

Die **Technische Universität Chemnitz** hat unmissverständlich klargestellt, dass nach höchsten wissenschaftlichen Standards und mit voller Sorgfalt entschieden wurde. Einstimmig. Ohne politische Agenda. Und dennoch stellt sich ein amtierender Ministerpräsident hin und tut so, als sei eine ganze Fakultät inkompetent, voreingenommen oder gar manipuliert. Diese Haltung ist nicht nur arrogant – sie ist zutiefst verächtlich gegenüber all jenen, die sich an Regeln halten müssen.

Was hier sichtbar wird, ist die widerliche Selbstüberhöhung eines politischen Milieus, das sich längst für unantastbar hält. Doktortitel als Karrierebeschleuniger, Ämter als Selbstzweck, Macht als Besitzstand. Wenn es eng wird, wird nicht Verantwortung übernommen, sondern geklagt, gedroht und relativiert. Der Subtext ist klar: **Für uns gelten andere Maßstäbe.**

Diese elitäre Arroganz zieht sich durch weite Teile der **CDU**-Führungsebene. Ministerpräsidenten, die sich an gepanzerten Limousinen, Personenschutz und Versorgungsposten festklammern, während sie dem Wähler erklären, er müsse den Gürtel enger schnallen. Politiker, die bei kleinsten persönlichen Konsequenzen in Schnappatmung verfallen, aber vom Bürger „Resilienz“ und „Verzicht“ verlangen.

Der politische Schaden ist enorm. Nicht wegen eines verlorenen Doktortitels – sondern wegen der Haltung danach. Wer bei einem nachgewiesenen Fehlverhalten nicht innehält, sondern um sich schlägt, demonstriert Charakterlosigkeit. Und wer glaubt, mit Anwälten und Pressekonferenzen wissenschaftliche Tatsachen aus der Welt klagen zu können, hat den Bezug zur Realität verloren.

Diese CDU wirkt nicht staatstragend, sondern selbstverliebt. Nicht verantwortungsbewusst, sondern machtbesessen. Und sie sendet eine klare Botschaft an die Wähler: **Regeln gelten – aber bitte nicht für uns.** Genau diese Attitüde treibt immer mehr Menschen von dieser Partei weg. Zu Recht.",1,,1.0
2oPQWXz-n5k,Kanzler Scholz und EZB-Chefin Lagarde nackte Kaiser? Ernst der Lage erkennen + handeln,"!!!! Zeitangaben, Inhalte, wichtige Links und Quellen für Euch unten!!!!!!!!!!
Alles zum Buch Fremdbestimmt: https://www.fremdbestimmt.com/
Alle 888 Quellen meines Buches Fremdbestimmt (Auflage 8) hier einsehbar: https://www.fremdbestimmt.com/fremdbestimmt-die-quellen.html 
Telegram: Silberjunge Thorsten Schulte neu https://t.me/silberjungethorstenschulte
_______________________________________________________________________________________ 
Bücher von Bernd Schwipper direkt beim Verlag: https://bit.ly/3GH7yQo
Beide Bände in Amazon (auch als eBook): https://amzn.to/3gEr45Q
_______________________________________________________________________________________ 
In den letzten Monaten wurden die Menschen von Gold und Silber durch die Preisschwäche weggeführt. Die Masse kauft stets zur Unzeit. 

NEU!!!! Hier seht Ihr den Silberbesitz und den Goldbesitz der Deutschen sowie das Geldvermögen! MIT QUELLEN FÜR JEDEN!!! 
https://t.me/silberjungethorstenschulte/2111 

Video ""Euro bald butterweich - EZB-Chefin Lagarde entlarvt sich & EZB in Rede - Wichtige Fakten & Charts"": https://youtu.be/MSTlR0Cxxmw

In meinem Telegram-Kanal findet Ihr mein 1. Buch ""Silber - das bessere Gold"" kostenlos: https://t.me/silberjungethorstenschulte/1162

Meine Sonderstudie kostenlos mit wichtigen Tipps (Seite 94-108) https://t.me/silberjungethorstenschulte/1163

Erschreckende Zahlen zum Weltfinanzsystem: https://t.me/silberjungethorstenschulte/1111
_______________________________________________________________________________________ 
Vorteile eines Zollfreilagers in der Schweiz: 
Hier werden 
1. Umsatzsteuerfreier Silbererwerb 
2. Nach 12 Monaten Haltedauer derzeit steuerfrei (im Gegensatz zu ETFs) 
3. Aufbewahrung außerhalb der EU Infos und Kontakt: 

Warum Zollfreilager interessant sind, ist hier umfassend beschrieben:
https://t.me/silberjungethorstenschulte/2148
Auch Nichtnutzer von Telegram können den Bericht lesen und finden dort den folgenden Link:
https://elementum.de/SilberjungeLagerplatz/

❗️Alle, die sich entschließen, einen Lagerplatz einzurichten, erhalten mit Hinweis auf den Silberjungen einen Preisvorteil von 50 %. ❗️

Handelt auch hier möglichst schnell und setzt auf Vertrauensschutz wie bei Einführung der Abgeltungssteuer zum 1.1.2009. Damals konntet Ihr bis zum 31. Dezember 2008 Aktien kaufen, die selbst heute bei einer Veräußerung mit Gewinn nicht versteuert werden müssen. 
_______________________________________________________________________________________ Inhaltsangabe & Links zum Video:

0:33 
Konsumentenvertrauen in Deutschland bricht beispiellos ein 

1:02
Das Märchen ""Des Kaisers neue Kleider""

1:11
Hinweis auf mein Video vom Dienstag, den 2.8.2022! Bitte unbedingt anschauen:
Werden wir regiert oder ruiniert? Vizekanzler Habeck: Lügt der Mann, der (USA) führend dienen will?
https://youtu.be/w_P6ZfKdxBc

1:22
Nun explodieren auch die Strompreise:
Zitiert wird von der BILD ein Betroffener: „Ich bin fassungslos, hatte mit EVD noch nie Probleme. Jetzt zahle ich allein für Strom 3500 statt 1500 Euro für mein Einfamilienhaus.“
https://bit.ly/3PSWaqd

2:36
Erinnert Ihr Euch noch an Bundesminister der GRÜNEN Jürgen Trittin?
""Es bleibt dabei, dass die Förderung erneuerbarer Energien einen durchschnittlichen Haushalt nur rund 1 Euro pro Monat kostet, so viel wie eine Kugel Eis.""

3:05
Ende 2007 hatte ich schlimmste persönliche Erfahrungen 

3:43
Fakten statt Fake News! 

4:21
Die EZB hat Angst! 

4:47
Hier hatte ich die Lage der EZB:
Video vom 18.11.2021: Euro bald butterweich – EZB-Chefin Lagarde entlarvt sich & EZB in Rede 
https://youtu.be/MSTlR0Cxxmw

5:06
Hier der Beweis, dass bei mir öffentliche Aussagen und persönliches Handeln übereinstimmen

7:26
Der Silberbesitz der Deutschen beträgt nicht einmal winzige 15 Milliarden Euro!
Der Goldbesitz der Deutschen liegt bei über 507 Milliarden Euro!
Einblendung SilberGoldbesitz Deutschland
Quellen per 4.8.2022! Alle Quellen hier überprüfbar:
https://t.me/silberjungethorstenschulte/2111

7:37 
Optimismus der Silber-Berater ist mit 25 % derzeit nur noch geringfügig über dem historischen Tief!
Wenn alle pessismistisch sind: Wer soll noch verkaufen? Spricht für Kaufchancen!
Quellen: Telegram-Beitrag per 22.7.22 und 18,66 US$ 
https://t.me/silberjungethorstenschulte/2384

7:48 
Der US-Terminmarkt jede Woche neu: Hedgefunds und die US-Großbanken
Quellen: Telegram-Beitrag per 30.7.22 und 18,78 US$ 
https://t.me/silberjungethorstenschulte/2397

8:06 Mein Beitrag im SMART Investor
https://bit.ly/3JynAiW

9:07 Chart: Russlands Gasexporte nach Europa",1,,1.0
g1pr7PEYHPA,English Debate - Vegan vs. Fleisch #202,"Alle Infos: https://linkr.bio/KrassThema

Wenn du meine Arbeit 🌱 für die Tiere unterstützen möchtest, dann schau doch gerne auf Twitch vorbei und abonniere kostenlos mit Amazonprime:
https://www.twitch.tv/krassthema

Spenden für Bäume und Nahrung, in Madagaskar:
https://ko-fi.com/krassthema

LECKERES, nachhaltiges, lange haltbares und vergleichsweise gesundes VEGANES Essen: https://ins.deals/GreenThema mit CODE: ""KrassThema"" sparst du 20% auf deinen EINKAUF 

❗ Veganer*innen lassen die Tiere einfach in Ruhe. Veganismus bedeutet Gewaltfreiheit. Jedes fühlende Individuum hat ein Grundrecht auf körperliche Unversehrtheit und nicht als Eigentum behandelt zu werden.
❗ Hühner und Küken leiden und sterben für Eier. Kühe und Kälber leiden und sterben für Milch. Auch Vegetarier*innen sind für Tierqual und Tiermord verantwortlich.
❗ Veganismus ist keine Trenddiät sondern eine Gerechtigkeitsbewegung für nicht-menschliche Tiere.
❗ Tiere werden wie Produkte behandelt, niemand will ein Produkt sein.
❗ Speziesismus = Rassismus von der Denkweise her...
❗ Nicht vegan sein ist nicht ok.

Du hast einen Einwand gegen Veganismus? Hier findest du meine Antwort darauf: https://yourveganfallacyis.com/de oder diskutiere mit mir hier live im Stream: https://www.twitch.tv/krassthema

➡️ Wähle die vegane Lebensweise und setz dich aktiv ein für ein Ende der Unterdrückung und Massentötung der Tiere. Die Tiere brauchen deine Stimme...

#Tiere #Vegan #Vegetarisch",-1,1.0,1.0
gRc6qGDe2uo,WAHNSINN! GÜNTHER JAUCH entlarvt MERKEL!,,1,,1.0
LFCnNmKEs5I,Ich muss weniger Drogen nehmen!😪,"OPEN MIND APP im Play Store:
https://play.google.com/store/apps/details?id=de.app.innovators.open_mind&pcampaignid=web_share

OPEN MIND APP im App Store:
https://apps.apple.com/de/app/open-mind-app/id1604224164

Anleitung auf Telegram für die ""unzensierte"" Apple Version:
https://t.me/openmind3000/342

Deep Sleep Spray im Openmind-Shop:
https://www.open-mind-shop.com/collections/suppleminds/products/led-diskokugel-fur-unterwegs?variant=39623963902127

Gönn dir was im Openmind-shop:
https://www.open-mind-shop.com/

Suppleminds:
https://suppleminds.de/

Open Mind unterstützen auf Patreon: 
https://www.patreon.com/openmind3000

FOLGT MIR AUF TELEGRAM:
https://t.me/openmind3000

Mein interaktives Trip-Buch auf Amazon bestellen: 
https://amzn.to/2VfMfjk

TWITCH: https://www.twitch.tv/openmindsimon
Wenn ihr Amazon Prime habt, könnt ihr mir via Twitch Geld schenken ohne, dass es euch was kostet. Details erkläre ich in diesem Video:
https://youtu.be/bjvzFbl7TgE

Cryptos beim schauen meiner Videos verdienen?
Das geht, wenn ihr die Videos bei Odysee schaut:
https://odysee.com/$/invite/@openmind3000:5

Erhalte 15 Euro Gratis Ektien oder ETFs, wenn du dich bei Trade Republic über meinen Link anmeldest:
https://ref.trade.re/w8b38w27

ICH RATE STRENGSTENS VOM KONSUM VON Dr0gen AB! Dieses Video dient nur aufklärerischen und dokumentarischen Zwecken! 
Der Konsum von psychoaktiven Substanzen birgt immer gewisse Risiken, besonders bei JugendIichen.
Sei es Kaffee, Zigaretten oder irgendeine Substanz aus dem illegalen Bereich.
Bei Suchtproblemen, hier die geeignete Hotline: http://bit.ly/2YnPTaS
Auch wenn ihr nie irgendwelche Dr0gen nehmen wollt, solltet man sich immer ausreichend über die Wirkungen und Nebenwirkungen von gewissen Dr0gen informieren, damit man helfen kann, falls Freunde Probleme mit solchen Substanzen bekommen.
Hierfür einfach Dinge wie den Namen der Substanz + Gefahren bei Google suchen.
Ich bin ein erfahrener Konsument und beachte beim konsumieren immer die nötigen Sicherheitsvorkehrungen: keine zu hohen Dosierungen, Konsum nur in einem geeigneten Setting mit geeigneten Personen und zusätzlich ist ein Tripsitter immer zum Abruf bereit, falls Komplikationen auftreten.

Dieses Video hält sich an all die Regeln der Youtubrichtlinien.

25 Euro Gratis Reiseguthaben, wenn ihr euch über meinen Ref-Link bei Airbnb eine Reise für über 65 Euro bucht:
https://www.airbnb.de/c/simonr5310

Upps: http://amzn.to/1NHO6Re

OPEN MIND Discord:
https://discord.id/openmind

Meine neue Kamera: http://amzn.to/2CMjQr1
Das Objektiv, welches ich dazu verwende: http://amzn.to/2AKt05T

Alle Amazonlinks sind affiliate Links (ich bekomme einen prozentualen Anteil, wenn ihr da was kauft
Meine Amazon Wishlisht: https://www.amazon.de/hz/wishlist/ls/23KRSXARF69R3?ref_=wl_share

Bitcoins und andere Kryptowährungen kaufen:
http://bit.ly/2JAPA8D
(DU bekommst einen 8 Euro Gutschein, wenn du Bitcoin im Wert von mehr als 100 Euro kaufst)

BTC-Spenden an:
1KKhYPt1LTSJe4DYzuZNYuEmwbJo8cfDRA

Soziales: 
Facebookpage: http://bit.ly/2E5LqSo

Mein Spotifyprofil: https://spoti.fi/2W01nno


Instagram: https://instagram.com/simon_ruane/

Das ist ein Video für Menschen die das Thema Dr0ge.n interessant finden.

KEINE GEWÄHR, DASS ALLE INFORMATIONEN IN DIESEM VIDEO STIMMEN! DIE MEISTEN INFORMATIONEN HABE ICH AUS DEM INTERNET, DA KANN ES SEIN, DASS MAL ETWAS NICHT GANZ RICHTIGES DABEI IST.

Ich möchte hier niemanden dazu motivieren Dr0ge.n zu nehmen. Dieser Kanal ist nur eine realistische Dr0g.enaufklärung in der ich genau sage, wie es wirklich ist.
Er ist vorallem für Leute da, die sowieso schon Dr0ge.n nehmen, damit diese den Konsum weniger Risikoreich betreiben wollen.

Nehmt keine Dr0ge.n, vorallem nicht wenn Ihr noch minderjährig seid, denn für nicht ausgewachsene Hirne sind Dr0ge.n sehr viel schädlicher.",0,,0.0
