video_id,title,description
poMja56885c,FETTE DEMÜTIGUNG! CDU REIHE KLATSCHT PLÖTZLICH!,"Hält Friedrich Merz das nervlich aus? Warum verlässt er den Raum? 

#afd #cdu #spd 

🎯 AFD auf Rekordkurs – Regierungsbeteiligung in Sicht?! Weidel & Chrupalla im Höhenflug – CDU & SPD in der Krise? 

#afd #afdneu #aliceweidel #afdeilmeldung #bundestag #afdimbundestag #afdbundestag #eilmeldung #politikaktuell #aktuellenachrichten #eilmeldungen #afdinterview #afdnews

Alice Weidel und Tino Chrupalla feiern ein neues Umfragehoch – während die alten Volksparteien straucheln. Könnte die AfD bald Teil der Regierung sein? Was bedeutet das für Deutschland? Und wie reagiert das politische Establishment?

➡️ Jetzt reinschauen – und selbst mitdiskutieren!

📺 Über diesen Kanal – Die Politik Eule:
Willkommen bei Die Politik Eule, dem unabhängigen Politik-News-Kanal für alle, die:

hinter die Kulissen blicken wollen,
eine eigene Meinung entwickeln,
und sich nicht vom Mainstream einschränken lassen.
Hier bekommst du regelmäßig:

analytische Reaktionen
klare Meinungen
brillante Satire
und die kontroversesten Clips aus dem Bundestag.

🧠 Unser Anspruch:

Unabhängigkeit statt Gesinnung
Klartext statt Politfloskeln
Analyse statt Agenda
Respektvolle Diskussionen statt Shitstorms

📌 Du bist willkommen – egal ob überzeugt, unentschlossen oder kritisch. Hauptsache: Du denkst selbst.

🗨️ Schreib in die Kommentare:
➡️ Was glaubst du – kommt die AfD wirklich in die Regierung?
➡️ Ist das der Anfang vom Ende für CDU und SPD?

Wir sind gespannt auf deine Meinung – sachlich, direkt, unzensiert.

🔔 Abonnieren nicht vergessen & Glocke aktivieren – für echten Klartext rund um Politik, Medien & Meinung!

🎙️ Quelle & Reaktion:
Ausschnitte stammen aus dem Kanal AFD Bundestagsfraktion (YouTube), dem Deutschen Bundestag, sowie dem Kanal Deutscher Bundestag (YouTube)  und werden im Rahmen des Zitatrechts (§ 51 UrhG) und der Kunst- und Meinungsfreiheit verwendet. Dieses Video stellt ein eigenständiges Werk dar, basierend auf persönlicher Analyse, satirischer Überzeichnung und kritischer Auseinandersetzung.

🔑 Keywords für mehr Sichtbarkeit:
Politik News Deutschland, Politik Eule, kritische Berichterstattung, politische Analyse, Bundestag aktuell, Friedrich Merz, Alice Weidel, AfD News, CDU Politik 2025, Meinungsfreiheit, politische Diskussion, Wahl 2025, Regierungskrise, Demokratie stärken, Bürgerbeteiligung Politik, Klartext Politikkanal, Regierungspolitik erklärt, politische Community, Mitdenken statt Mitlaufen, Politik verstehen, politischer Diskurs, neue Mitte, Politik für Bürger, alternative Medien

DISCLAIMER – WICHTIGER HINWEIS ZUR SATIRE
Der folgende Inhalt dient ausschließlich der Unterhaltung.
Bei der dargestellten Figur „Die Politik Eule“ handelt es sich um eine fiktive Kunstfigur, die sich im Rahmen der Meinungsfreiheit (Art. 5 GG) und Kunstfreiheit (Art. 5 Abs. 3 GG) ausdrückt. Die geäußerten Aussagen, Reaktionen und Kommentare sind satirischer Natur und nicht wörtlich oder ernst gemeint."
O5UXdQcAou4,So meistert man Riesen und Turm der Prüfungen als Anfänger | Noob Chronicles 2025 | Summoners War,"So klappts als Anfänger mit Riesen und Turm der Prüfungen

YT-Tags:
#summonerswar #mobilegame  #gacha 

//Unterstützt Dookey jetzt auch auf Patreon:
https://www.patreon.com/dookey1337

//Verpasse keinen Live-Stream (Immer Di, Do + So)
Twitch: https://www.twitch.tv/dookey1337

//Kontakt mit Dookey aufnehmen / individuelle SW-Hilfe
Discord: https://discord.com/invite/dMyKaMH

//Supporte den Kanal
https://streamelements.com/dookey1337/tip

DISCLAIMER:
Die Links in der Videobeschreibung enthalten teilweise Affiliate-Links. Wenn ihr über die Links eines der Produkte kauft, erhalte ich eine kleine Provision. Darin sind keine Zusatzkosten versteckt. Danke, dass ihr den Kanal unterstützt, damit ich weiterhin kostenlose Videos für euch produzieren kann."
7RWaX0EDSTs,„Perry Rhodan Silber Edition 44: Alarm für die…“ von Clark Darlton · Hörbuchauszug,"BEI GOOGLE PLAY BÜCHER KAUFEN ►► https://g.co/booksYT/AQAAAIAlSFTIYM

Perry Rhodan Silber Edition 44: Alarm für die Galaxis: Perry Rhodan-Zyklus ""M 87""
Perry Rhodan Silber Edition · Buch 44
Verfasst von: Clark Darlton, H.G. Ewers, Hans Kneifel, William Voltz und Kurt Mahr
Vorgelesen von Josef Tratnik

0:00 Intro
0:03 Perry Rhodan Silber Edition 44: Alarm für die Galaxis: Perry Rhodan-Zyklus ""M 87""
0:42 Zeittafel
2:49 Prolog
5:49 Kapitel 1-10
7:49 Outro

#clarkdarlton #perryrhodansilberedition44alarmfürdiegalaxisperryrhodanzyklusm87 #perryrhodansilberedition44

—
GOOGLE PLAY BÜCHER

Bei Google Play Bücher findest du immer wieder tollen Lesestoff.

Google Play Bücher ist eine digitale Buchhandlung, die weltweit E-Books, Hörbücher, Comics und Mangas anbietet.  Du findest dort Buchempfehlungen, die auf dich abgestimmt werden.

iOS-App herunterladen: https://goo.gle/books-ios
Android-App herunterladen: https://goo.gle/books-android

—
BUCHBESCHREIBUNG

Der Höhepunkt im Kampf zwischen dem Solaren Imperium der Menschheit und der Ersten Schwingungsmacht sowie der sogenannten Zeitpolizei steht bevor. Schiffe der Solaren Flotte dringen in die Kleine Magellansche Wolke vor, ein Kommandounternehmen kommt hinter das Geheimnis der Ersten Schwingungsmacht: Die Terraner erkennen, in welchem Verhältnis die monströsen Zweitkonditionierten in ihren lebendigen Raumschiffen und die Haluter stehen. Aber sie schaffen es nicht, ihr Heimatsystem zu stürmen, das durch ein Zeitfeld und einen Paratronschirm geschützt ist. Stattdessen wird das Solsystem zum Schauplatz einer fürchterlichen Schlacht: Die Erde und die anderen Planeten werden von einer riesigen Flotte der Zweitkonditionierten angegriffen; Millionen von Menschen sterben, und die Welten der Menschheit werden schrecklich verwüstet. Terra scheint am Ende zu sein. In dieser Situation tauchen riesige Flotten aus der fernen Galaxis M 87 in der Milchstraße auf. Ihre Herrn fordern von Perry Rhodan den Verrat an Terras besten Freunden, den Halutern. Die Alternative zum Verrat ist das Ende der Menschheit ...

—
DETAILS ZUM HÖRBUCH

Bei Google Play Bücher kaufen ►► https://g.co/booksYT/AQAAAIAlSFTIYM
Sprache: Deutsch
Verlag/Publisher: Eins A Medien
Veröffentlicht am: 29. April 2015
Dauer: 16 Std., 9 Min.
Genres: Belletristik / Science-Fiction / Allgemeines und Belletristik / Science-Fiction / Weltraumoper"
xpHQtrttje8,"heute journal vom 31.05.2026 Olympia-Bewerbung von Hamburg, Bafög-Reform vor dem Aus","In Hamburg wurde über eine Bewerbung für die Olympischen Spiele abgestimmt: Mit einem klaren Ergebnis sagt die Hansestadt Nein. Und die Bafög-Reform könnte vor dem Aus stehen, was für Unmut in der Regierungskoalition sorgt. Diese und weitere Nachrichten des Tages im heute journal.

00:00 Vorspann

00:26 Hamburger sagen Nein zur Olympia-Bewerbung
Die Hamburgerinnen und Hamburger haben in einem Referendum gegen eine Bewerbung ihrer Stadt für die Olympischen Spiele gestimmt – und das unerwartet deutlich.

03:22 Steht die Bafög-Reform vor dem Aus?
Neuer Ärger in der Regierungskoalition: Die SPD im Bundestag widerspricht Aussagen von Forschungsministerin Bär (CSU), die nicht mehr mit einer schnellen Bafög-Reform rechnet.

-----

Hier auf ZDFheute Nachrichten erfahrt ihr, was auf der Welt passiert und was uns alle etwas angeht: Wir sorgen für Durchblick in der Nachrichtenwelt, erklären die Hintergründe und gehen auf gesellschaftliche Debatten ein. Diskutiert in Livestreams mit uns und bildet euch eure eigene Meinung mit den Fakten, die wir euch präsentieren. 

Abonniert unseren Kanal, um nichts mehr zu verpassen. 

Immer auf dem aktuellen Stand seid ihr auf https://ZDFheute.de.

#Olympia #Bafög #heutejournal"
oGNbNkXWLOo,True Farming 2 #618 - Kevin und Guido im Arbeitsmodus - Farming Simulator 22,"🌟 Willkommen zu meinem Gast Auftritt bei True Farming 2 🌟

True Farming 2 ist zurück für ein paar spezial Folgen schaut gerne rein und habt Spaß beim zuschauen 

🔗 LS25 Server: https://nitra.do/freasy
🔗 Holy Energy: https://holyenergy.de/freasy/yt

🎶 Playlist: 
▼ Mehr Informationen findest du hier in der Beschreibung ▼

👥 Mitspieler:

👕 Mein Merch: https://phoenix-merch.de/collections/freasy-kollektion

💖 Unterstütze mich:
- Twitch: https://www.twitch.tv/freasy1
- Bewerte das Video positiv
- Abonniere meinen Kanal
- Empfehle mich weiter
- Hinterlasse mir einen netten Kommentar

📅 Immer aktuell:
- Upload-Plan: https://goo.gl/crczqt

🌐 Folge mir auf meinen Social Media Plattformen:
- Instagram: https://www.instagram.com/freazyone/
- Discord: https://discord.gg/YSHeruG

Danke, dass du dabei bist! Lass uns gemeinsam Spaß haben! 🎮✨

#freasy #LS25 #farmingsimulator25videos"
b7nxxoC2iFk,Bedingtes „Ja“ von FPÖ zu LH-Wechsel in Salzburg,"Trotz erheblicher Bedenken ist Marlene Svazek bereit, mit der designierten Landeshauptfrau Karoline Edtstadler (ÖVP) zusammenzuarbeiten.
Neuwahlen, so Svazek würden ihr vermutlich den Sessel der Landeshauptfrau bringen. Danach würden aber Tage der Schlammschlacht folgen. Der erste Platz sei noch kein Garant dafür, dieses Land zu führen, so Svazek weiter."
-LAXCJj6ss8,#Rechtsanwalt #Joachim #Steinhöfel: „Nicht einschüchtern lassen: #Hass und #Hetze sind erlaubt!“,"Rechtsanwalt Steinhöfel
„Nicht einschüchtern lassen: Hass und Hetze sind erlaubt!“ 
Strafbare Inhalte nicht!

NewsTicker360 & Berlin360 - On tour - durchs Zeitgeschehen, Berlin, Welt, News-Ticker & MORE.

Wir leben nicht in verrückten Zeiten, sondern in einer Zeit, in denen die Verrückten das Sagen haben.

Wir ""begleiten"" im Rahmen des Zitatrechts & Kunstfreiheit - politische Ereignisse - ohne uns deren Inhalte eigen zu machen. Regierung/Parteien sind z.Z. das ""beste"" & teuerste Unterhaltungsprogramm. Real? Satire? Man weiß es nicht mehr. 

Also! Vorhang auf & Popcorn raus - los gehts: OMG!, Kritik, Parodie, Persiflage, Boshaftigkeit, Ironie, Sarkasmus & Satire - ggf. Fakten. Helau, Alaaf!

Sie können den privaten, nichtkommerz. & gemeinnützigen Kanal unterstützen: per Kanal-Mitglied, Super Thanks & PayPal: ladybugslucky@gmail.com. Beschwerden? Fragen? Ideen? - Schreiben Sie!



Eigene Videos: Personen, Kunstwerke, Werbung u.ä., die in Videos u.U. ins Bild kommen , sind nicht Thema dieser Videos, sind zufällig, auswechselbar & unerhebliches Beiwerk.

Bei schlechter Bildqualität prüfen Sie bitte Ihre Videoeinstellungen. Die  Videos sind mit einer Auflösung von 4k verfügbar. Mindestens mit 4k 2160s besser noch mit 4k 2880 einstellen. Auf manchen Geräten und bei schlechter Netzverbindung ist die hohe Qualität nicht möglich. Eine schnelle Internetverbindung ist von Vorteil. Die 360 Videos können in jegliche Richtung von Ihnen eingestellt werden.
Personen, Kunstwerke, Plakate, Werbung und ähnliches, die in diesem Video möglicherweise ins Bild gekommen sind, sind nicht das Thema dieses Videos, sie sind zufällig, auswechselbar und nur als ein unerhebliches Beiwerk zu deuten (§23 KUG und §57 UrhG).
If the picture quality is not good, please check your video settings. The videos are available with a resolution of 4k. At least set with 4k 2160s better with 4k 2880. On some devices and with poor network connection the high quality is not possible. A fast internet connection is an advantage. The 360 videos can be adjusted in any direction by you.
People, artwork, posters, advertising and the like that may have come into the picture in this video are not the subject of this video, they are incidental, interchangeable and only to be interpreted as an insignificant accessory (§23 KUG and §57 UrhG).

Music: youtube"
R3zuAKL2fcI,"Fändet ihr es ok, wenn euer Freund die Seife kauft?  #beyondgossip #sydneysweeney #euphoria",Die Quellen findet ihr im link in der Bio!
jvpJ1bxB4Bo,Wie links-grüne Städte die Landbevölkerung abzocken | Prof. Dr. Christoph A. Schaltegger,"Delegiertenversammlung vom Samstag, 23. Oktober 2021"
xdnrkgAf-3U,FC Sevilla vs. AS Rom: Elfmeterschießen nach 131 Minuten #UEL #Fußball #SEV #ROM,"UEFA Europa League: https://www.rtlplus.com/shows/uefa-europa-league-19818?utm_source=youtube&utm_medium=editorial&utm_campaign=beschreibung&utm_term=rtlsport 
UEFA Europa Conference League: https://www.rtlplus.com/shows/uefa-europa-conference-league-19819?utm_source=youtube&utm_medium=editorial&utm_campaign=beschreibung&utm_term=rtlsport 
© Imago
Matchday: https://www.rtlplus.com/shows/matchday-19820?utm_source=youtube&utm_medium=editorial&utm_campaign=beschreibung&utm_term=rtlsport 

Kanal abonnieren! 👉 https://www.youtube.com/c/RTLSport/?sub_confirmation=1 

RTL Sport auf Instagram: https://www.instagram.com/rtl.sport/
RTL Sport auf TikTok: https://www.tiktok.com/@rtl.sport 

Mehr Infos: https://www.rtl.de/cms/sport.html?utm_source=youtube&utm_medium=editorial&utm_campaign=beschreibung&utm_term=rtlsport     

Habt ihr noch mehr Bock auf sportlichen Content ⚽ 🏎️, dann holt euch jetzt RTL+ Premium: https://my.tvnow.de/buchen/initial?utm_source=youtube&utm_medium=editorial&utm_campaign=beschreibung&utm_term=rtlsport
 
RTL+ bei Instagram: https://www.instagram.com/rtlplus/
RTL+ bei TikTok: https://www.tiktok.com/@rtlplus.com 
RTL+ bei Facebook: https://www.facebook.com/RTLplus/
RTL+ bei Twitter: https://twitter.com/rtlplus

RTL+ im App Store: https://apps.apple.com/de/app/tv-now/id1057991212 
RTL+ bei Google Play: https://play.google.com/store/apps/details?id=de.rtli.tvnow 
RTL+ bei Amazon: https://www.amazon.de/RTL-interactive-GmbH-NOW-PLUS/dp/B01MTVGZE1

#RTLSport #SEV #ROM #Fussball #UEL #UECL #RTLPlus"
VzIGmZwWU-k,BR 20. März 1848 Gogol bricht ins Heilige Land auf,"Sein Leben war eine Aneinanderreihung von Krisen. Als Nikolai Gogol am 20. März 1848 ins Heilige Land aufbrach, begann wieder einmal eine Selbstsuche. Und die Suche nach einem zweiten Teil für seinen Roman ""Die toten Seelen""."
PMKa19WKaTY,Bundeswehr gründet Weltraumkommando: Wettrüsten im Weltraum? | DW Nachrichten,"Die Bundeswehr hat jetzt ein ""Weltraumkommando"" - die neue Einheit hat am Dienstag den Dienst aufgenommen. Deutschland will damit einem NATO-Beschluss aus dem Juni folgen. Die Militär-Allianz hatte beschlossen, dass der Bündnisfall auch im All gilt: nach dem Motto einer für alle, alle für einen. Nun eben auch bei Schutz und Verteidigung kritischer Infrastruktur im Weltraum.
Von spannungeladenen Science-Fiction-Sets ist der Sitz des Weltraumkommandos der Bundeswehr am ruhigen Niederrhein tatsächlich Lichtjahre entfernt – aber so beteuert die Bundesverteidigungsministerin nicht minder spannend und vor allem komplex. 
Die zur Zeit achtzig Soldaten sollen besser erfassen, was sich hoch über der Erde abspielt, einer Zone, in der die Rechtslage nach wie vor unklar ist, in der aber immer mehr Satelliten kreisen, nicht nur von Raumfahrtnationen, auch von fast allen Schwellen- und Entwicklungsländern. 
Das neue Kommando dient vor allem der Aufklärung. Zu einem Angriff im Weltraum gegen einen anderen Satelliten wäre Deutschland bislang militärisch nicht in der Lage. Andere Länder wie die USA, Russland und China aber wohl schon.


DW Deutsch Abonnieren: http://www.youtube.com/user/deutschewelle?sub_confirmation=1
Mehr Nachrichten unter: https://www.dw.com/de/
DW in den Sozialen Medien:
►Facebook: https://www.facebook.com/deutschewellenews/
►Twitter: https://twitter.com/dwnews
►Instagram: https://www.instagram.com/dwnews/


#Bundeswehr #Weltraum"
aCc0Prtf844,Lejeune - Bernd Wortmann,"Prof. Dr. phil. h. c. mult. Erich Lejeune spricht mit dem renommierten Münchner Architekt Bernd Wortmann über die Grundidee von Gebäudeerrichtungen und darüber, wie Architektur funktioniert.

Jetzt abonnieren: http://bit.ly/AboMuenchenTV
Instagram: https://www.instagram.com/muenchen.tv
Facebook: https://www.facebook.com/muenchentv
Homepage: http://www.muenchen.tv"
2rmnFOkI-dc,KI-Gigant OpenAI: Welche Chance deutsche Firmen haben | Aleph Alpha-CEO bei ZDFheute live,"Bei der Entwicklung von generativen KI-Tools sind die USA Vorreiter: ChatGPT von OpenAI, Bard von Google und LLaMA von Meta sind nur drei Beispiele. Das deutsche Unternehmen Aleph Alpha präsentiert mit Luminous eine Alternative. Spätestens, seit das Heidelberger KI-Unternehmen Anfang November in einer Finanzierungsrunde frische 500 Millionen Dollar eingesammelt hat, muss es als echte Konkurrenz zu den US-amerikanischen Unternehmen gesehen werden. 

Aleph Alpha arbeitet an Sprachmodellen mit sogenannter generativer KI, die anhand weniger Stichworte Inhalte erstellen kann. Das Start-up hat sich dabei auf Programme für die öffentliche Verwaltung und die Industrie spezialisiert. Gegründet wurde es 2019 von Jonas Andrulis. Im Gegensatz dazu richtet sich der kalifornische Konkurrent OpenAI mit seinem Chatbot ChatGPT vor allem direkt an Endkunden.

Wo steht der KI-Standort Deutschland? Eine Frage, die auch beim Digitalgipfel in Jena eine Rolle spielt. Zum Auftakt sagte Bundeswirtschaftsminister Habeck, es sei wichtig, eine gute KI-Verordnung auf europäischer Ebene hinzubekommen. Erst vor wenigen Tagen hatten sich Deutschland, Frankreich und Italien auf eine gemeinsame Position zur KI-Regulierung geeinigt. 

Bei ZDFheute live spricht Philip Wortmann mit Jonas Andrulis über Grenzen und Möglichkeiten von KI in Deutschland und Europa. Außerdem mit dabei: die Wirtschaftsweise Prof. Ulrike Malmendier und Prof. Marcel Fratzscher, Präsident des Deutschen Instituts für Wirtschaftsforschung (DIW). Seid dabei und stellt Eure Fragen!

0:00 Intro und aktuelle Situation OpenAI
3:05 Gespräch mit Jonas Andrulis, CEO von Aleph Alpha
19:55 Gespräch mit Ökonomen Prof. Ulrike Malmendier und Prof. Marcel Fratzscher

-----

Hier auf ZDFheute Nachrichten erfahrt ihr, was auf der Welt passiert und was uns alle etwas angeht: Wir sorgen für Durchblick in der Nachrichtenwelt, erklären die Hintergründe und gehen auf gesellschaftliche Debatten ein. Diskutiert in Livestreams mit uns und bildet euch eure eigene Meinung mit den Fakten, die wir euch präsentieren.

Abonniert unseren Kanal, um nichts mehr zu verpassen.

Immer auf dem aktuellen Stand seid ihr auf http://www.ZDFheute.de/.

#alephalpha #OpenAI #KI"
96zmi6iVAUU,"Asylzahlen explodieren, Schlepper haben Hochkonjunktur: Das ist die ÖVP-Asyl- und Migrationspolitik","ÖVP-Kanzler Nehammer gibt sich gerne als echter Hardliner in Sachen Asyl- und Migrationspolitik, doch in Wahrheit explodieren die Asylzahlen und Schlepper und illegale Einwanderer haben wieder Hochkonjunktur. Große Worte und nichts dahinter, vollmundige Versprechen, die kaum ausgesprochen, schon gebrochen sind: Das ist die angeblich restriktive Politik der ÖVP gegenüber illegalen Einwanderern! 👎🏽"
UCR_003rY-M,SPD-Parteitag: Delegierte Ulrike Huf und Tommy Speicher aus dem Landesverband Hessen-Süd,Reaktionen auf die Abschiedsrede von Saskia Esken beim SPD-Parteitag: Delegierte Ulrike Huf und Tommy Speicher aus dem Landesverband Hessen-Süd im Interview mit phoenix-Reporter Benedikt Meise
2z0TAlVN5Vc,STREIT: Hätte Hitler den Krieg gewinnen sollen? - Stauffenberg fordert von Thadden heraus,"#diskussion #drittesreich #weltkrieg #widerstand #sowjetunion #patriotismus #imperialismus 
Franz Ludwig Schenk von Stauffenberg versucht Dr. Adolf von Thadden festzunageln: der reagiert gelassen und gibt selten gehörte Erklärungen diesbezüglich ab
Ausschnitt Schweizer Fernsehen (SRF): ""Tatsachen, Politik und Meinungen"" vom 17. Juli 1966. 

1:41 ""Aber ich tat das, was mir seinerzeit mit Millionen anderen, als die Erfüllung einer Pflicht erschien, nämlich, das Vaterland zu verteidigen gegen eine Gefahr, deren Umfang, deren Größe mir bekannt war, durch 4 Jahre Russland""
4:27 ""Aber Graf Stauffenberg, Sie können das doch nicht trennen! Das ist doch alles post festum. Diese Differenzierung Hitler-Regime einerseits, Deutsches Reich auf der anderen Seite; das Deutsche Reich im Kampf gegen den Bolschewismus, das sind doch alles Differenzierungen, die man hinterher macht. Sie wissen doch genau so wie ich, mit welchen Bedenken man seinerzeit überhaupt den 20. Juli gemacht hat; in der Gewißheit, dass vom Westen her nicht die Befreiung und der freie Westen, sondern die Unconditional surrender von Casablanca auf uns zu kamen. [...]  Man wußte aber in Kreisen des Widerstands sehr genau über ""Eclipse"" zum Beispiel. Über die ganzen Abreden von Teheran - das war alles bekannt. Das hat die Leute zum Wahnsinn gebracht: Was sollen wir machen [...]?""
5:33 ""Damals war nicht die Rede von 4 Besatzungszonen, sondern damals war die Rede von der Aufteilung Deutschlands unter seine Nachbarn; das wollte doch keiner! Im Gegenteil! Sie wollten durch ihre Tat, dieses, ihnen bekannte auf uns zukommende Schicksal, abwenden: Das war der Grund weswegen sie Hochverrat begehen wollten""

Sebastian Haffner: Warum Adolf Hitler nicht rechts, sondern links war https://youtu.be/f767vO0gJSA

Benton L. Bradberry: Das Märchen vom bösen Deutschen (Auszüge) https://youtu.be/4iBUEfqVNbM

Waren die National-Sozialisten nicht Linksextremisten? Von Michael Stürzenberger (Podcast) https://youtu.be/tS5ekJzramE

Gerd Schultze-Rhonhof: Der Krieg, der viele Väter hatte. Der lange Anlauf zum 2. Weltkrieg (Vortrag) https://youtu.be/WteEcsIVJr4"
